TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2001,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-100.5,"10,022.7",0.70%,0.61%,- - -,- - -,- - -,2.81%,0.70%,," *** הראל אג""ח עד 25% מניות ",101,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.7,"1,161.2",- - -,- - -,- - -,- - -,- - -,1.40%,0.71%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-19.3,"3,701.5",0.70%,0.61%,- - -,- - -,- - -,1.69%,0.55%,, *** מיטב דש גמל לבני  50-60,103,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-27.8,"2,494.4",- - -,- - -,- - -,- - -,- - -,3.01%,0.66%,לא פעיל,פסגות צור,104,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.7,146.1,- - -,- - -,- - -,- - -,- - -,0.34%,0.69%,לא פעיל,ישיר המלאכה,105,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-113.9,"15,422.9",- - -,- - -,- - -,- - -,- - -,1.26%,0.58%,לא פעיל, *** פסגות גדיש כללי,106,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.4,513.8,0.58%,0.00%,- - -,- - -,- - -,0.60%,0.27%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.6,211.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,5.5,- - -,- - -,- - -,- - -,- - -,-2.60%,0.26%,לא פעיל, *** להיט מניות,109,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,48.0,- - -,- - -,- - -,- - -,- - -,1.56%,0.67%,לא פעיל,** ויתקין,110,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.6,957.9,- - -,- - -,- - -,- - -,- - -,0.39%,0.76%,לא פעיל, *** מיטב מירון,111,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,149.1,- - -,- - -,- - -,- - -,- - -,3.21%,0.34%,לא פעיל,הראל רימון,112,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-18.0,"2,397.0",- - -,- - -,- - -,- - -,- - -,1.52%,0.43%,לא פעיל, *** פסגות קרן אור,113,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.8,26.6,- - -,- - -,- - -,- - -,- - -,2.33%,0.82%,לא פעיל,אי.בי.אי שחר,114,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.6,524.1,- - -,- - -,- - -,- - -,- - -,2.10%,0.89%,לא פעיל, *** ** הגומל מסלול כללי,115,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.8,- - -,- - -,- - -,- - -,- - -,0.90%,0.23%,לא פעיל,** סוכני הבטוח,116,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,5.2,0.58%,0.04%,- - -,- - -,- - -,6.30%,0.79%,," *** כלל תמר אג""ח ",117,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,6.5,0.51%,- - -,- - -,- - -,- - -,3.98%,0.31%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.0,515.8,0.73%,0.32%,- - -,- - -,- - -,1.43%,0.67%,,מנורה מבטחים יותר מסלול ד,119,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,50.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,28.9,- - -,- - -,- - -,- - -,- - -,0.33%,0.74%,לא פעיל,ישיר תוחלת,121,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.1,105.5,- - -,- - -,- - -,- - -,- - -,1.91%,0.81%,לא פעיל,מנורה גמל פלס,122,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,88.0,- - -,- - -,- - -,- - -,- - -,0.55%,0.72%,לא פעיל, *** אקסלנס גמולה,123,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,10.7,125.7,0.54%,0.08%,- - -,- - -,- - -,6.56%,1.19%,, *** כלל תמר מדד,124,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.5,33.3,- - -,- - -,- - -,- - -,- - -,4.08%,0.74%,לא פעיל, *** אשכולות כללי,125,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.6,9.7,- - -,- - -,- - -,- - -,- - -,3.64%,0.97%,לא פעיל," *** כלל תמר מט""ח",126,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,28.1,0.61%,0.05%,- - -,- - -,- - -,-3.24%,0.65%,, *** כלל תמר מניות,127,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.1,25.7,0.54%,0.03%,- - -,- - -,- - -,0.83%,0.88%,, *** כלל תמר שקלי טווח קצר,128,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,19.0,- - -,- - -,- - -,- - -,- - -,2.81%,0.81%,לא פעיל, *** ** יבול,129,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,61.1,0.68%,- - -,- - -,- - -,- - -,3.78%,0.84%,,** שובל,130,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.0,358.7,0.96%,- - -,- - -,- - -,- - -,2.31%,0.76%,, *** הלמן-אלדובי השתלמות כללי,132,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,159.3,- - -,- - -,- - -,- - -,- - -,1.84%,0.75%,לא פעיל,** ישיר מניפה,133,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,16.2,- - -,- - -,- - -,- - -,- - -,4.45%,1.09%,לא פעיל, *** דש קפיטל גמל זהב,135,,-511.8,"161,931.0",0.59%,0.45%,,,,2.24%,0.71%
