TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 08/2007,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.6%,-73.6,"12,696.2",0.70%,0.61%,0.98,0.18,0.00%,5.61%,-2.65%,," *** הראל אג""ח עד 25% מניות ",101,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.8%,0.8,"2,003.7",- - -,- - -,1.14,1.01,0.60%,6.25%,-2.91%,לא פעיל, *** אקסלנס גמל פלטינום,102,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-35.2,"4,649.7",0.70%,0.61%,0.94,-0.03,0.00%,5.26%,-2.52%,, *** מיטב דש גמל לבני  50-60,103,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.1%,-25.0,"2,621.9",- - -,- - -,1.01,0.07,-0.12%,5.12%,-2.09%,לא פעיל,פסגות צור,104,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-0.2,120.2,- - -,- - -,1.01,0.96,0.00%,5.74%,-2.80%,לא פעיל,ישיר המלאכה,105,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,-151.7,"20,540.4",- - -,- - -,0.96,0.07,-0.12%,5.12%,-2.77%,לא פעיל, *** פסגות גדיש כללי,106,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.8%,-8.9,490.6,0.58%,0.00%,0.93,-0.40,-0.72%,5.40%,-2.06%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-2.3,30.2,- - -,- - -,1.28,0.73,4.20%,5.71%,-4.21%,לא פעיל, *** להיט מניות,109,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,-10.4,"1,055.7",- - -,- - -,0.86,-0.01,-0.48%,4.36%,-3.14%,לא פעיל, *** מיטב מירון,111,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-2.4,196.6,- - -,- - -,1.04,0.96,0.00%,5.83%,-2.63%,לא פעיל,הראל רימון,112,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.0%,-31.0,"3,079.3",- - -,- - -,0.95,0.15,0.00%,4.84%,-3.10%,לא פעיל, *** פסגות קרן אור,113,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-0.1,13.7,- - -,- - -,0.73,-0.51,-0.60%,5.51%,-2.06%,לא פעיל,אי.בי.אי שחר,114,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-4.1,813.0,- - -,- - -,1.07,0.15,0.24%,5.08%,-2.12%,לא פעיל, *** ** הגומל מסלול כללי,115,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,9.5,33.9,0.58%,0.04%,0.57,-0.98,-0.48%,3.68%,-1.12%,," *** כלל תמר אג""ח ",117,79.9%,40.5,"268,191.8",0.59%,0.45%,,,0.31%,5.38%,-2.67%
