TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2009,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.4%,-46.0,"8,939.9",0.70%,0.61%,-0.04,-0.35,0.12%,14.45%,5.12%,," *** הראל אג""ח עד 25% מניות ",101,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.7%,-10.0,"1,412.0",- - -,- - -,0.02,-0.02,0.84%,14.10%,4.46%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.3%,-31.6,"3,429.6",0.70%,0.61%,0.22,1.16,0.84%,13.44%,3.72%,, *** מיטב דש גמל לבני  50-60,103,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,-14.5,"1,411.8",- - -,- - -,-0.32,-0.87,-2.16%,18.34%,5.14%,לא פעיל,פסגות צור,104,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.0%,-0.8,76.5,- - -,- - -,-0.01,-0.11,0.00%,13.67%,4.36%,לא פעיל,ישיר המלאכה,105,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,-49.3,"16,254.5",- - -,- - -,0.07,0.48,0.72%,14.03%,3.79%,לא פעיל, *** פסגות גדיש כללי,106,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.9%,0.0,406.1,0.58%,0.00%,0.19,0.56,1.80%,14.48%,4.17%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.7%,0.2,14.8,- - -,- - -,-0.38,-0.70,-4.32%,16.80%,9.42%,לא פעיל, *** להיט מניות,109,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.4%,-8.0,682.0,- - -,- - -,-0.09,-0.49,-0.48%,15.17%,5.57%,לא פעיל, *** מיטב מירון,111,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,הראל רימון,112,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.2%,-9.4,"1,927.8",- - -,- - -,-0.37,-1.11,-1.92%,15.70%,3.90%,לא פעיל, *** פסגות קרן אור,113,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,0.0,11.2,- - -,- - -,0.20,0.88,0.36%,12.26%,3.94%,לא פעיל,אי.בי.אי שחר,114,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,-1.5,741.0,- - -,- - -,0.39,0.70,1.44%,8.16%,1.87%,לא פעיל, *** ** הגומל מסלול כללי,115,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.9%,14.5,450.4,0.58%,0.04%,0.83,0.62,0.84%,8.60%,0.70%,," *** כלל תמר אג""ח ",117,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.2%,-0.2,118.6,0.51%,- - -,-0.09,-0.24,0.12%,29.33%,8.32%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,-4.5,625.7,0.73%,0.32%,-0.04,-0.16,-0.60%,16.64%,4.14%,,מנורה מבטחים יותר מסלול ד,119,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.6%,0.0,63.0,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.5%,-0.1,17.3,- - -,- - -,0.10,0.36,0.72%,15.30%,5.54%,לא פעיל,ישיר תוחלת,121,84.7%,189.7,"246,222.9",0.59%,0.45%,,,0.33%,13.04%,3.72%
