TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 07/2002,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-66.2,"9,832.2",0.70%,0.61%,- - -,- - -,- - -,-2.37%,0.82%,," *** הראל אג""ח עד 25% מניות ",101,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.4,"1,211.5",- - -,- - -,- - -,- - -,- - -,-0.68%,1.04%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-13.7,"3,798.6",0.70%,0.61%,- - -,- - -,- - -,0.49%,1.15%,, *** מיטב דש גמל לבני  50-60,103,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-19.2,"2,343.8",- - -,- - -,- - -,- - -,- - -,-3.04%,0.83%,לא פעיל,פסגות צור,104,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,131.6,- - -,- - -,- - -,- - -,- - -,-2.41%,0.86%,לא פעיל,ישיר המלאכה,105,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-69.8,"15,219.4",- - -,- - -,- - -,- - -,- - -,-1.39%,0.97%,לא פעיל, *** פסגות גדיש כללי,106,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.7,474.1,0.58%,0.00%,- - -,- - -,- - -,-1.07%,1.10%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,196.7,- - -,- - -,- - -,- - -,- - -,0.48%,1.05%,לא פעיל,** נדבכים,108,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,6.1,- - -,- - -,- - -,- - -,- - -,-5.70%,1.25%,לא פעיל, *** להיט מניות,109,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,50.0,- - -,- - -,- - -,- - -,- - -,-0.26%,0.99%,לא פעיל,** ויתקין,110,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.7,907.8,- - -,- - -,- - -,- - -,- - -,-2.25%,1.06%,לא פעיל, *** מיטב מירון,111,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,147.0,- - -,- - -,- - -,- - -,- - -,-2.67%,1.04%,לא פעיל,הראל רימון,112,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.1,"2,379.6",- - -,- - -,- - -,- - -,- - -,-1.17%,0.91%,לא פעיל, *** פסגות קרן אור,113,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,24.0,- - -,- - -,- - -,- - -,- - -,1.25%,0.87%,לא פעיל,אי.בי.אי שחר,114,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.1,529.1,- - -,- - -,- - -,- - -,- - -,-0.88%,1.13%,לא פעיל, *** ** הגומל מסלול כללי,115,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,2.5,- - -,- - -,- - -,- - -,- - -,-0.77%,0.76%,לא פעיל,** סוכני הבטוח,116,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,7.3,0.58%,0.04%,- - -,- - -,- - -,1.58%,1.04%,," *** כלל תמר אג""ח ",117,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,9.3,0.51%,- - -,- - -,- - -,- - -,-0.27%,0.26%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.5,540.3,0.73%,0.32%,- - -,- - -,- - -,-0.02%,1.00%,,מנורה מבטחים יותר מסלול ד,119,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,54.3,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,27.0,- - -,- - -,- - -,- - -,- - -,-2.22%,0.91%,לא פעיל,ישיר תוחלת,121,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.7,93.2,- - -,- - -,- - -,- - -,- - -,-0.38%,0.80%,לא פעיל,מנורה גמל פלס,122,,-328.7,"167,318.4",0.59%,0.45%,,,,-0.84%,0.96%
