TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/2002,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-45.5,"10,356.0",0.70%,0.61%,- - -,- - -,- - -,1.19%,1.19%,," *** הראל אג""ח עד 25% מניות ",101,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,8.4,"1,241.4",- - -,- - -,- - -,- - -,- - -,0.87%,0.87%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.6,"3,862.8",0.70%,0.61%,- - -,- - -,- - -,1.02%,1.02%,, *** מיטב דש גמל לבני  50-60,103,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-15.7,"2,531.3",- - -,- - -,- - -,- - -,- - -,1.05%,1.05%,לא פעיל,פסגות צור,104,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.8,144.4,- - -,- - -,- - -,- - -,- - -,0.88%,0.88%,לא פעיל,ישיר המלאכה,105,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-74.3,"15,864.7",- - -,- - -,- - -,- - -,- - -,1.00%,1.00%,לא פעיל, *** פסגות גדיש כללי,106,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,5.7,507.7,0.58%,0.00%,- - -,- - -,- - -,1.09%,1.09%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,209.0,- - -,- - -,- - -,- - -,- - -,1.00%,1.00%,לא פעיל,** נדבכים,108,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,6.3,- - -,- - -,- - -,- - -,- - -,0.32%,0.32%,לא פעיל, *** להיט מניות,109,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,51.1,- - -,- - -,- - -,- - -,- - -,1.06%,1.06%,לא פעיל,** ויתקין,110,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.8,975.0,- - -,- - -,- - -,- - -,- - -,0.93%,0.93%,לא פעיל, *** מיטב מירון,111,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.8,154.2,- - -,- - -,- - -,- - -,- - -,0.93%,0.93%,לא פעיל,הראל רימון,112,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-13.2,"2,478.6",- - -,- - -,- - -,- - -,- - -,1.03%,1.03%,לא פעיל, *** פסגות קרן אור,113,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,24.6,- - -,- - -,- - -,- - -,- - -,1.16%,1.16%,לא פעיל,אי.בי.אי שחר,114,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.1,545.4,- - -,- - -,- - -,- - -,- - -,0.92%,0.92%,לא פעיל, *** ** הגומל מסלול כללי,115,,-216.9,"172,927.6",0.59%,0.45%,,,,1.06%,1.06%
