TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 09/2008,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.9%,-417.9,"10,583.9",0.70%,0.61%,-0.06,-0.20,-0.60%,-9.20%,-6.24%,," *** הראל אג""ח עד 25% מניות ",101,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.0%,-42.5,"1,632.9",- - -,- - -,-0.03,-0.06,0.00%,-10.05%,-5.33%,לא פעיל, *** אקסלנס גמל פלטינום,102,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.1%,-86.9,"3,721.9",0.70%,0.61%,0.08,0.87,-0.48%,-6.09%,-4.25%,, *** מיטב דש גמל לבני  50-60,103,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.8%,-74.2,"1,843.7",- - -,- - -,-0.38,-1.19,-2.40%,-15.38%,-8.72%,לא פעיל,פסגות צור,104,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.8%,-3.9,91.0,- - -,- - -,0.03,0.80,-0.24%,-8.73%,-5.27%,לא פעיל,ישיר המלאכה,105,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.8%,-321.9,"17,997.1",- - -,- - -,0.07,0.86,-0.36%,-7.73%,-5.68%,לא פעיל, *** פסגות גדיש כללי,106,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.6%,-10.3,421.0,0.58%,0.00%,0.03,0.36,0.36%,-5.68%,-4.15%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,-0.7,14.2,- - -,- - -,-0.25,-0.67,-0.60%,-33.35%,-15.12%,לא פעיל, *** להיט מניות,109,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,-21.6,813.3,- - -,- - -,-0.11,-0.46,-1.08%,-9.08%,-5.19%,לא פעיל, *** מיטב מירון,111,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.4%,-4.3,156.0,- - -,- - -,-0.07,-0.47,-0.72%,-9.93%,-6.38%,לא פעיל,הראל רימון,112,82.1%,"-1,406.2","248,325.8",0.59%,0.45%,,,-0.45%,-8.90%,-5.47%
