TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/2006,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,-91.4,"12,704.7",0.70%,0.61%,1.03,-0.41,- - -,1.31%,1.31%,," *** הראל אג""ח עד 25% מניות ",101,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.2%,-10.0,"1,827.6",- - -,- - -,1.24,1.12,- - -,1.81%,1.81%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,-26.1,"4,712.0",0.70%,0.61%,1.20,-0.19,- - -,1.47%,1.47%,, *** מיטב דש גמל לבני  50-60,103,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-29.7,"2,693.1",- - -,- - -,1.01,0.39,- - -,1.40%,1.40%,לא פעיל,פסגות צור,104,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,-2.8,126.9,- - -,- - -,0.90,-0.01,- - -,0.96%,0.96%,לא פעיל,ישיר המלאכה,105,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.1%,-86.7,"20,621.6",- - -,- - -,1.10,1.03,- - -,1.54%,1.54%,לא פעיל, *** פסגות גדיש כללי,106,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,-5.7,490.4,0.58%,0.00%,0.76,-1.08,- - -,1.28%,1.28%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.1%,2.4,38.2,- - -,- - -,1.47,1.25,- - -,3.64%,3.64%,לא פעיל, *** להיט מניות,109,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,-0.1,62.2,- - -,- - -,1.09,-1.25,- - -,1.48%,1.48%,לא פעיל,** ויתקין,110,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-14.1,"1,094.7",- - -,- - -,0.93,0.68,- - -,1.09%,1.09%,לא פעיל, *** מיטב מירון,111,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.3%,-0.8,193.3,- - -,- - -,1.04,0.17,- - -,1.31%,1.31%,לא פעיל,הראל רימון,112,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-10.6,"3,146.5",- - -,- - -,1.19,1.16,- - -,1.53%,1.53%,לא פעיל, *** פסגות קרן אור,113,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.2%,-0.5,16.0,- - -,- - -,0.67,-1.35,- - -,1.06%,1.06%,לא פעיל,אי.בי.אי שחר,114,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.9%,-4.3,773.9,- - -,- - -,1.18,-0.09,- - -,1.65%,1.65%,לא פעיל, *** ** הגומל מסלול כללי,115,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,0.5,20.0,0.58%,0.04%,0.82,-1.58,- - -,0.80%,0.80%,," *** כלל תמר אג""ח ",117,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,5.8,109.0,0.51%,- - -,1.36,0.21,- - -,2.15%,2.15%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-3.4,718.7,0.73%,0.32%,0.95,-1.41,- - -,1.37%,1.37%,,מנורה מבטחים יותר מסלול ד,119,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.4%,0.1,59.6,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.7%,-0.5,27.1,- - -,- - -,0.90,0.28,- - -,1.15%,1.15%,לא פעיל,ישיר תוחלת,121,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.4,94.2,- - -,- - -,0.88,-1.27,- - -,1.45%,1.45%,לא פעיל,מנורה גמל פלס,122,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,-0.1,178.9,- - -,- - -,1.18,1.69,- - -,1.97%,1.97%,לא פעיל, *** אקסלנס גמולה,123,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,-19.2,562.1,0.54%,0.08%,0.87,-1.49,- - -,0.86%,0.86%,, *** כלל תמר מדד,124,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.8%,2.3,253.7,- - -,- - -,1.21,-0.37,- - -,2.08%,2.08%,לא פעיל, *** אשכולות כללי,125,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",60.2%,-1.5,51.8,- - -,- - -,-0.15,-0.66,- - -,2.31%,2.31%,לא פעיל," *** כלל תמר מט""ח",126,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.0%,0.6,115.9,0.61%,0.05%,1,1.60,- - -,2.22%,2.22%,, *** כלל תמר מניות,127,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,9.3,62.8,0.54%,0.03%,-0.37,-1.26,- - -,0.37%,0.37%,, *** כלל תמר שקלי טווח קצר,128,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.9%,0.0,36.8,- - -,- - -,1.01,0.30,- - -,1.70%,1.70%,לא פעיל, *** ** יבול,129,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.7%,0.0,126.7,0.68%,- - -,1.11,-1.29,- - -,1.08%,1.08%,,** שובל,130,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-3.3,594.3,0.96%,- - -,1.17,1.35,- - -,1.95%,1.95%,, *** הלמן-אלדובי השתלמות כללי,132,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.7%,-0.6,212.2,- - -,- - -,1.10,-0.60,- - -,1.12%,1.12%,לא פעיל,** ישיר מניפה,133,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,-2.6,94.0,- - -,- - -,1.35,-0.22,- - -,2.05%,2.05%,לא פעיל, *** דש קפיטל גמל זהב,135,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.9%,-1.4,132.9,- - -,- - -,1.26,-1.15,- - -,1.40%,1.40%,לא פעיל, *** דש קפיטל גמל,136,85.4%,-370.1,"240,227.6",0.59%,0.45%,,,,1.52%,1.52%
