TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 07/2010,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.7%,-72.1,"9,791.5",0.70%,0.61%,0.43,0.01,-0.12%,4.22%,2.35%,," *** הראל אג""ח עד 25% מניות ",101,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.6%,-9.0,"1,506.7",- - -,- - -,0.46,0.08,0.48%,3.83%,2.07%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,-23.9,"3,571.1",0.70%,0.61%,0.70,1.13,0.96%,3.94%,2.16%,, *** מיטב דש גמל לבני  50-60,103,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-0.4,75.6,- - -,- - -,0.43,-0.12,-0.60%,3.24%,1.94%,לא פעיל,ישיר המלאכה,105,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-96.6,"19,621.8",- - -,- - -,0.51,0.46,0.12%,3.36%,2.67%,לא פעיל, *** פסגות גדיש כללי,106,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.4%,0.6,467.3,0.58%,0.00%,0.67,0.21,1.68%,4.26%,1.78%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,-1.0,21.4,- - -,- - -,-0.06,-0.36,-5.04%,-3.43%,5.68%,לא פעיל, *** להיט מניות,109,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.5%,-5.7,707.5,- - -,- - -,0.38,-0.13,-0.84%,2.52%,2.04%,לא פעיל, *** מיטב מירון,111,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-14.4,"2,094.3",- - -,- - -,0.07,-0.80,-3.00%,2.96%,2.21%,לא פעיל, *** פסגות קרן אור,113,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-0.1,17.6,- - -,- - -,0.67,0.44,0.36%,3.09%,1.50%,לא פעיל,אי.בי.אי שחר,114,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.7%,-2.1,787.8,- - -,- - -,0.71,0.15,0.60%,3.01%,1.97%,לא פעיל, *** ** הגומל מסלול כללי,115,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,20.1,748.3,0.58%,0.04%,1.24,0.32,0.84%,6.66%,0.98%,," *** כלל תמר אג""ח ",117,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,0.1,135.5,0.51%,- - -,0.48,0.37,0.60%,6.99%,2.07%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-2.1,742.6,0.73%,0.32%,0.46,0.14,-0.84%,4.40%,2.07%,,מנורה מבטחים יותר מסלול ד,119,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.4%,-0.1,64.1,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,0.0,21.0,- - -,- - -,0.62,0.75,1.08%,2.90%,2.26%,לא פעיל,ישיר תוחלת,121,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,-2.9,192.7,- - -,- - -,0.57,0.59,1.32%,4.03%,1.64%,לא פעיל, *** אקסלנס גמולה,123,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.9%,7.2,"1,316.9",0.54%,0.08%,1.29,0.42,0.84%,7.14%,0.75%,, *** כלל תמר מדד,124,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.1%,-8.0,683.7,- - -,- - -,0.53,0.58,0.60%,3.80%,2.52%,לא פעיל, *** אשכולות כללי,125,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.0%,-0.1,23.7,- - -,- - -,-0.16,-0.47,0.84%,1.02%,0.49%,לא פעיל," *** כלל תמר מט""ח",126,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,0.2,132.8,0.61%,0.05%,0.23,0.10,0.24%,-1.58%,5.44%,, *** כלל תמר מניות,127,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-16.2,501.2,0.54%,0.03%,1.19,-0.41,0.24%,0.96%,0.12%,, *** כלל תמר שקלי טווח קצר,128,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,0.0,19.9,- - -,- - -,0.28,-1.07,-1.68%,2.74%,1.67%,לא פעיל, *** ** יבול,129,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,0.2,131.6,0.68%,- - -,0.54,-0.15,-0.48%,3.29%,1.61%,,** שובל,130,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.3%,-1.2,540.5,0.96%,- - -,0.32,-0.56,-0.96%,2.80%,2.02%,, *** הלמן-אלדובי השתלמות כללי,132,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,-0.9,138.6,- - -,- - -,0.50,-0.08,-0.60%,3.62%,1.76%,לא פעיל,** ישיר מניפה,133,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.8%,-0.4,95.4,- - -,- - -,0.54,0.50,0.72%,4.93%,2.11%,לא פעיל, *** דש קפיטל גמל זהב,135,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,0.1,139.7,- - -,- - -,0.49,0.31,0.24%,4.92%,2.05%,לא פעיל, *** דש קפיטל גמל,136,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,-3.8,665.6,- - -,- - -,0.50,0.37,0.12%,4.88%,2.14%,לא פעיל, *** דש קפיטל השתלמות,137,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,0.3,215.0,- - -,- - -,0.65,0.93,1.32%,3.97%,2.12%,לא פעיל, *** דש קפיטל-פיצויים,138,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,0.1,42.7,- - -,- - -,0.59,0.94,0.96%,4.34%,2.47%,לא פעיל, *** ** כלל דגש,139,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,-4.5,172.2,- - -,- - -,0.22,-0.21,0.84%,2.71%,1.41%,לא פעיל, *** תגמולים,143,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.7%,-3.4,221.6,- - -,- - -,0.21,-0.21,0.72%,2.83%,1.47%,לא פעיל, *** הלמן-אלדובי השתלמות,145,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,0.8,546.0,- - -,- - -,0.84,-0.20,0.48%,3.29%,0.60%,לא פעיל, *** חריש,146,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.8%,0.1,82.0,- - -,- - -,0.54,-0.28,-0.36%,3.57%,0.67%,לא פעיל, *** ערד,147,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.5%,-0.2,80.0,0.54%,- - -,0.14,-0.70,-1.44%,3.96%,1.86%,,פסגות שיא פיצויים כללי,150,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,38.1,590.8,0.65%,- - -,1.17,0.27,0.36%,6.88%,0.98%,,כלל ברזל,152,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,8.1,700.9,- - -,- - -,0.37,-0.13,-0.24%,3.67%,2.89%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.8%,11.3,"1,027.3",0.82%,- - -,0.41,-0.12,0.12%,3.48%,2.53%,,הראל השתלמות כללי,154,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.2%,-0.3,133.0,0.71%,- - -,0.42,0.11,0.00%,4.37%,2.34%,,"הראל קמ""פ מסלול כללי ",155,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,0.9,976.1,- - -,- - -,0.53,0.03,0.36%,3.23%,1.87%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,2.9,"1,044.4",- - -,- - -,0.57,0.27,0.00%,3.16%,1.93%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,0.1,232.9,- - -,- - -,0.66,0.10,0.96%,2.98%,1.81%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.1%,0.0,270.0,- - -,- - -,0.67,0.35,0.84%,3.36%,1.95%,לא פעיל, *** ** שדות מסלול כללי,160,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,-1.0,"1,782.5",- - -,- - -,0.65,0.43,0.96%,3.56%,2.04%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.3%,-0.7,22.3,- - -,- - -,0.35,-0.64,-0.84%,2.47%,2.17%,לא פעיל, *** אקסלנס טפחות מרכזית,173,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,-2.7,303.4,0.79%,- - -,0.52,-0.19,-1.44%,5.87%,0.97%,," *** מגדל השתלמות אג""ח",199,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-0.8,61.8,0.65%,0.29%,-0.21,-0.54,0.84%,0.18%,1.73%,,"פסגות גדיש חו""ל",205,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,-7.5,958.1,- - -,- - -,0.23,-0.79,-1.44%,3.74%,2.07%,לא פעיל, *** ** אל על כללי,206,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-0.4,33.3,- - -,- - -,0.71,0.32,-0.12%,6.77%,1.54%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,9.2,413.3,0.64%,0.23%,0.63,0.01,-0.36%,4.64%,1.15%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,66.7,- - -,- - -,1.11,-0.05,0.72%,2.24%,0.30%,לא פעיל,** אמישרגז,215,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.4%,-5.7,259.9,- - -,- - -,0.98,-0.42,0.12%,0.76%,0.11%,לא פעיל, *** פסגות שיא גמל כספית,216,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.9%,0.1,489.2,0.50%,- - -,0.74,0.69,1.32%,4.31%,1.53%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,-0.1,103.9,0.64%,- - -,0.55,0.78,0.24%,4.28%,2.47%,,אלמוג,219,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-0.9,"2,450.6",- - -,- - -,0.96,0.73,1.32%,4.98%,1.96%,לא פעיל, *** ** גמל דיסקונט כללי,221,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.2%,-1.9,584.7,0.58%,0.56%,1.01,0.06,-0.36%,5.49%,0.49%,," *** מיטב דש גמל אג""ח ללא מניות",223,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,0.0,66.0,- - -,- - -,0.82,0.26,0.36%,2.54%,1.76%,לא פעיל, *** ** קופת התגמולים של עובדי בנק לאומי למשכנתאות,225,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,2.8,"3,638.8",0.00%,- - -,0.51,-0.18,-0.36%,2.56%,1.81%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,0.2,171.6,- - -,- - -,0.60,0.25,0.12%,3.01%,2.21%,לא פעיל,** איילון קופת תגמולים ופיצויים,230,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-0.3,55.4,- - -,- - -,0.62,-0.24,0.12%,3.50%,0.60%,לא פעיל, *** עומרים קופה מרכזית לפיצויים,231,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-2.0,"2,260.3",0.19%,- - -,0.84,0.13,0.24%,4.22%,1.01%,,"** בל""ד",233,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-9.0,"1,392.4",0.70%,- - -,0.10,-0.86,-2.76%,2.56%,1.90%,,פסגות פיצויים כללי,237,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-6.5,"1,390.7",0.81%,- - -,0.77,2.08,1.80%,4.63%,2.57%,, *** דיסקונט לפיצויים,239,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,-40.5,"2,582.8",0.55%,- - -,0.60,1.01,0.00%,3.64%,2.40%,,כלל פיצויים למעסיק,241,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.9%,-3.1,623.1,0.89%,- - -,0.51,0.26,0.48%,4.42%,1.69%,, *** אקסלנס מרכזית לפיצויים,242,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.0%,-13.2,"3,296.7",- - -,- - -,0.42,-0.16,0.00%,3.82%,2.32%,לא פעיל, *** הראל תעוז כללי,243,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,0.0,117.0,- - -,- - -,0.15,-0.81,-3.00%,2.83%,1.53%,לא פעיל, *** ** איילון אגוד תגמולים מסלול כללי,247,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,-6.0,541.7,- - -,- - -,0.33,-0.79,-1.32%,3.38%,1.77%,לא פעיל, *** מיטב מרום מסלול כללי,248,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.3%,-7.8,850.8,- - -,- - -,0.28,-0.63,-0.72%,2.17%,2.09%,לא פעיל, *** הלמן-אלדובי יהבית חסכון,249,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.5%,-0.1,5.2,- - -,- - -,0.43,-0.32,-0.84%,5.77%,1.88%,לא פעיל,ישיר פיצויים המלאכה,250,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-2.8,682.4,- - -,- - -,0.37,-0.46,-0.96%,3.49%,1.76%,לא פעיל, *** מיטב מרתון גמל,251,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.2%,-32.7,"11,821.9",0.65%,0.34%,0.72,1.87,2.04%,4.45%,2.68%,," *** אג""ח עד 255 מניות ",253,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-0.8,21.6,- - -,- - -,0.35,-0.70,-1.20%,3.82%,1.77%,לא פעיל,ישיר לתגמולים,254,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,0.1,9.0,- - -,- - -,0.42,-0.37,-0.12%,3.35%,1.89%,לא פעיל,** ישיר לפיצויים,255,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.3%,-8.5,904.9,- - -,- - -,0.33,-0.57,-1.08%,3.00%,1.82%,לא פעיל, *** מיטב קרן השפע,256,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-8.6,"1,137.9",0.75%,1.43%,0.35,-0.37,-0.72%,3.08%,2.01%,, *** הלמן-אלדובי בר-יציב ישראל,257,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,-3.0,435.9,- - -,- - -,0.55,0.25,0.12%,3.35%,2.28%,לא פעיל, *** איילון תגמולים ואישית לפיצויים מסלול כללי,258,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,-1.2,194.5,0.00%,0.00%,0.40,-0.50,-0.72%,3.15%,1.69%,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,-1.5,301.1,0.68%,0.10%,0.35,-0.01,-0.60%,4.62%,2.48%,,מנורה מבטחים אמיר כללי,260,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,-2.2,188.7,0.91%,- - -,0.31,-0.77,-1.32%,3.62%,1.66%,, *** הלמן-אלדובי פיצויים כללי,262,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,1.4,"3,402.3",0.33%,- - -,0.58,0.97,0.36%,3.61%,2.42%,,בר,263,84.5%,263.2,"288,479.0",0.59%,0.45%,,,0.16%,3.84%,2.00%
