TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 08/2010,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.6%,-61.1,"9,787.3",0.70%,0.61%,0.43,-0.07,-0.12%,4.92%,0.67%,," *** הראל אג""ח עד 25% מניות ",101,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.5%,-12.9,"1,500.8",- - -,- - -,0.46,-0.02,0.48%,4.45%,0.59%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.1%,-27.3,"3,569.7",0.70%,0.61%,0.70,1.08,0.84%,4.79%,0.82%,, *** מיטב דש גמל לבני  50-60,103,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.3%,-0.4,75.7,- - -,- - -,0.43,-0.14,-0.72%,4.14%,0.88%,לא פעיל,ישיר המלאכה,105,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,-93.9,"19,710.3",- - -,- - -,0.52,0.48,0.12%,4.43%,1.03%,לא פעיל, *** פסגות גדיש כללי,106,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.4%,1.0,471.1,0.58%,0.00%,0.67,0.18,1.68%,4.94%,0.65%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,0.7,21.8,- - -,- - -,-0.11,-0.43,-5.40%,-4.81%,-1.43%,לא פעיל, *** להיט מניות,109,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,-6.4,705.1,- - -,- - -,0.37,-0.17,-0.84%,3.24%,0.70%,לא פעיל, *** מיטב מירון,111,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-12.2,"2,101.5",- - -,- - -,0.08,-0.79,-3.00%,4.00%,1.01%,לא פעיל, *** פסגות קרן אור,113,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,0.4,18.1,- - -,- - -,0.68,0.43,0.36%,3.90%,0.78%,לא פעיל,אי.בי.אי שחר,114,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,-3.1,791.9,- - -,- - -,0.72,0.15,0.48%,3.97%,0.93%,לא פעיל, *** ** הגומל מסלול כללי,115,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,18.9,777.2,0.58%,0.04%,1.29,0.35,0.84%,8.16%,1.40%,," *** כלל תמר אג""ח ",117,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,1.1,138.4,0.51%,- - -,0.49,0.39,0.72%,8.49%,1.40%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-6.4,745.4,0.73%,0.32%,0.49,0.23,-0.84%,5.83%,1.37%,,מנורה מבטחים יותר מסלול ד,119,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.4%,0.0,64.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.6%,-0.3,20.8,- - -,- - -,0.61,0.69,1.08%,3.47%,0.56%,לא פעיל,ישיר תוחלת,121,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.7%,0.4,194.3,- - -,- - -,0.56,0.51,1.20%,4.76%,0.70%,לא פעיל, *** אקסלנס גמולה,123,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,7.1,"1,351.1",0.54%,0.08%,1.38,0.50,1.08%,9.56%,2.26%,, *** כלל תמר מדד,124,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,3.8,694.2,- - -,- - -,0.55,0.73,0.84%,4.89%,1.05%,לא פעיל, *** אשכולות כללי,125,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.1%,-0.7,23.3,- - -,- - -,-0.13,-0.45,0.96%,1.96%,0.93%,לא פעיל," *** כלל תמר מט""ח",126,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,0.1,133.4,0.61%,0.05%,0.22,0.08,0.00%,-1.10%,0.49%,, *** כלל תמר מניות,127,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-20.8,482.8,0.54%,0.03%,1.23,-0.41,0.24%,1.19%,0.22%,, *** כלל תמר שקלי טווח קצר,128,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,-0.2,19.9,- - -,- - -,0.29,-1.07,-1.68%,3.62%,0.86%,לא פעיל, *** ** יבול,129,84.5%,116.3,"291,076.5",0.59%,0.45%,,,0.16%,4.81%,0.93%
