TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2015,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,-59.8,"12,631.6",0.70%,0.61%,1.21,0.37,1.20%,4.63%,0.88%,," *** הראל אג""ח עד 25% מניות ",101,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-41.1,"5,629.3",0.70%,0.61%,1.17,0.08,0.72%,4.02%,0.50%,, *** מיטב דש גמל לבני  50-60,103,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.5%,-83.2,"29,542.2",- - -,- - -,1.37,1.15,0.96%,4.89%,0.41%,לא פעיל, *** פסגות גדיש כללי,106,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.1%,-1.7,488.9,0.58%,0.00%,1.12,-0.78,0.36%,4.13%,0.62%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-7.3,742.1,- - -,- - -,1.17,-0.29,0.00%,4.06%,0.29%,לא פעיל, *** ** הגומל מסלול כללי,115,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-5.9,"1,373.3",0.58%,0.04%,1.39,-0.38,-0.60%,3.54%,0.61%,," *** כלל תמר אג""ח ",117,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-0.4,139.1,0.51%,- - -,0.91,-0.64,-0.24%,4.20%,0.57%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,4.5,733.6,0.73%,0.32%,1.23,0.35,0.12%,4.49%,0.67%,,מנורה מבטחים יותר מסלול ד,119,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.7%,-0.3,72.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-36.4,"2,050.3",0.54%,0.08%,1.19,-0.41,-0.48%,4.09%,1.31%,, *** כלל תמר מדד,124,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.2%,-0.5,17.6,- - -,- - -,0.21,-0.53,-4.20%,-0.86%,-2.00%,לא פעיל," *** כלל תמר מט""ח",126,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-1.7,207.5,0.61%,0.05%,0.55,0.18,0.24%,9.65%,0.89%,, *** כלל תמר מניות,127,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-10.2,334.3,0.54%,0.03%,-0.92,-1.30,-0.36%,0.12%,0.03%,, *** כלל תמר שקלי טווח קצר,128,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,-0.5,119.5,0.68%,- - -,1.17,-0.58,-0.24%,4.41%,0.59%,,** שובל,130,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,6.9,"2,838.3",0.96%,- - -,1.38,0.32,1.92%,4.08%,0.65%,, *** הלמן-אלדובי השתלמות כללי,132,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.7%,0.2,113.9,0.54%,- - -,1.15,-0.47,-0.48%,4.61%,0.33%,,פסגות שיא פיצויים כללי,150,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-5.8,753.2,0.65%,- - -,1.45,-0.35,-0.36%,3.37%,0.60%,,כלל ברזל,152,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.1%,-1.5,"1,167.8",- - -,- - -,1.22,0.86,1.44%,5.08%,0.89%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.0%,41.0,"2,841.6",0.82%,- - -,1.22,0.58,1.20%,4.84%,0.90%,,הראל השתלמות כללי,154,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.1%,-0.2,204.2,0.71%,- - -,1.18,0.15,0.84%,4.59%,0.88%,,"הראל קמ""פ מסלול כללי ",155,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.7%,-6.7,"1,109.0",- - -,- - -,1.16,-0.66,-0.24%,4.61%,0.61%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-2.5,"1,701.1",- - -,- - -,1.22,-0.11,0.00%,4.55%,0.41%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.9%,-1.0,271.2,- - -,- - -,1.27,-0.24,-0.12%,4.24%,0.58%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,-2.6,273.1,- - -,- - -,1.20,-0.34,-0.12%,4.32%,0.62%,לא פעיל, *** ** שדות מסלול כללי,160,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-8.4,"2,150.0",- - -,- - -,1.10,-0.76,0.00%,3.62%,0.52%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-4.1,292.5,0.79%,- - -,1.29,-0.63,-0.48%,2.98%,0.57%,," *** מגדל השתלמות אג""ח",199,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,3.9,98.2,0.65%,0.29%,0.87,0.10,-1.56%,1.28%,-1.99%,,"פסגות גדיש חו""ל",205,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,1.4,"1,092.0",- - -,- - -,1.24,0.08,0.60%,4.43%,0.30%,לא פעיל, *** ** אל על כללי,206,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,0.1,40.3,- - -,- - -,0.86,-0.94,-0.48%,2.09%,0.25%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,15.8,"2,312.0",0.64%,0.23%,1.59,-0.23,-0.60%,3.96%,0.39%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,-2.9,420.8,0.50%,- - -,1,-0.87,-0.24%,4.26%,0.55%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-0.2,68.5,0.64%,- - -,1.01,-0.32,0.36%,4.77%,0.48%,,אלמוג,219,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-10.2,"2,489.0",- - -,- - -,1.11,-0.38,-0.84%,3.81%,0.44%,לא פעיל, *** ** גמל דיסקונט כללי,221,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,-11.0,"1,149.1",0.58%,0.56%,1.64,-0.37,-0.24%,2.29%,0.33%,," *** מיטב דש גמל אג""ח ללא מניות",223,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,1.2,"4,770.8",0.00%,- - -,1.27,-0.45,-0.12%,4.53%,0.63%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-9.0,"1,881.7",0.19%,- - -,1.59,-0.19,-0.36%,3.91%,0.41%,,"** בל""ד",233,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.1%,-8.5,"1,104.8",0.70%,- - -,1.22,0,0.00%,4.77%,0.46%,,פסגות פיצויים כללי,237,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,-5.3,999.2,0.81%,- - -,1,-0.29,0.48%,4.95%,0.51%,, *** דיסקונט לפיצויים,239,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.0%,-25.9,"1,885.5",0.55%,- - -,1.04,-0.10,0.60%,5.15%,0.57%,,כלל פיצויים למעסיק,241,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.2%,-2.2,696.7,0.89%,- - -,1.37,0.15,-0.24%,5.37%,0.76%,, *** אקסלנס מרכזית לפיצויים,242,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,-0.6,91.2,- - -,- - -,1.03,-0.21,-1.20%,4.00%,0.17%,לא פעיל, *** ** איילון אגוד תגמולים מסלול כללי,247,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,-93.2,"14,980.1",0.65%,0.34%,1.09,0.26,0.84%,5.36%,0.62%,," *** אג""ח עד 255 מניות ",253,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.7%,1.5,"3,706.9",0.75%,1.43%,1.46,0.79,2.52%,4.15%,0.68%,, *** הלמן-אלדובי בר-יציב ישראל,257,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.7%,-10.1,"1,510.1",- - -,- - -,1.08,0.21,0.60%,4.84%,0.69%,לא פעיל, *** איילון תגמולים ואישית לפיצויים מסלול כללי,258,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,0.1,223.9,0.00%,0.00%,1.67,0.32,1.92%,3.69%,0.58%,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,-4.1,255.5,0.68%,0.10%,1.07,0.10,0.00%,4.68%,0.58%,,מנורה מבטחים אמיר כללי,260,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,-1.0,228.8,0.91%,- - -,1.65,0.22,1.68%,3.71%,0.51%,, *** הלמן-אלדובי פיצויים כללי,262,86.7%,660.6,"385,229.3",0.59%,0.45%,,,0.63%,4.48%,0.54%
