TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2015,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,-35.7,"12,117.8",0.70%,0.61%,0.79,0.49,2.04%,3.46%,2.72%,," *** הראל אג""ח עד 25% מניות ",101,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.8%,-16.3,"5,355.9",0.70%,0.61%,0.77,0.23,1.08%,3.09%,2.38%,, *** מיטב דש גמל לבני  50-60,103,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,7.4,"29,054.8",- - -,- - -,0.94,1.27,1.44%,3.95%,2.22%,לא פעיל, *** פסגות גדיש כללי,106,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-2.9,458.2,0.58%,0.00%,0.61,-0.84,0.48%,2.31%,2.00%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-2.0,710.8,- - -,- - -,0.67,-0.31,0.24%,2.43%,2.68%,לא פעיל, *** ** הגומל מסלול כללי,115,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-7.3,"1,291.6",0.58%,0.04%,0.69,-0.38,-0.48%,1.72%,0.88%,," *** כלל תמר אג""ח ",117,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-0.2,127.4,0.51%,- - -,0.51,-0.71,0.00%,2.49%,2.25%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-1.0,702.3,0.73%,0.32%,0.83,0.43,0.96%,3.59%,1.88%,,מנורה מבטחים יותר מסלול ד,119,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.2%,0.0,74.6,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,-20.7,"1,816.1",0.54%,0.08%,0.43,-0.59,-0.36%,1.00%,0.86%,, *** כלל תמר מדד,124,86.5%,564.7,"383,126.6",0.59%,0.45%,,,1.02%,2.97%,2.28%
