TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2012,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.2%,-63.7,"11,748.8",0.70%,0.61%,0.45,0.19,0.96%,11.66%,0.04%,," *** הראל אג""ח עד 25% מניות ",101,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.9%,-15.5,"2,340.9",- - -,- - -,0.45,-0.10,1.08%,9.23%,0.28%,לא פעיל, *** אקסלנס גמל פלטינום,102,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-20.8,"3,658.4",0.70%,0.61%,0.62,0.76,2.04%,9.99%,0.21%,, *** מיטב דש גמל לבני  50-60,103,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.7%,-135.6,"21,492.4",- - -,- - -,0.53,0.69,1.32%,11.10%,0.27%,לא פעיל, *** פסגות גדיש כללי,106,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.7%,-1.7,476.9,0.58%,0.00%,0.56,-0.03,2.16%,8.24%,-0.44%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,0.6,33.5,- - -,- - -,0.10,-0.12,-2.16%,19.63%,1.41%,לא פעיל, *** להיט מניות,109,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-9.1,711.7,- - -,- - -,0.44,0.17,1.20%,10.12%,-0.31%,לא פעיל, *** מיטב מירון,111,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-1.1,717.2,- - -,- - -,0.51,-0.18,0.00%,8.37%,0.01%,לא פעיל, *** ** הגומל מסלול כללי,115,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,25.9,"1,358.2",0.58%,0.04%,1.32,0.39,0.48%,9.18%,1.05%,," *** כלל תמר אג""ח ",117,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.6%,-0.8,132.7,0.51%,- - -,0.37,0.16,2.16%,8.98%,-0.06%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-8.1,649.1,0.73%,0.32%,0.49,0.28,0.00%,12.40%,0.61%,,מנורה מבטחים יותר מסלול ד,119,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.9%,0.0,70.7,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.9%,28.2,"2,068.8",0.54%,0.08%,1.30,0.48,0.72%,8.90%,1.02%,, *** כלל תמר מדד,124,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.4%,-0.1,19.3,- - -,- - -,0.08,-0.24,-1.32%,2.39%,-2.44%,לא פעיל," *** כלל תמר מט""ח",126,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-0.4,103.6,0.61%,0.05%,-0.07,-0.33,-0.24%,10.05%,-0.15%,, *** כלל תמר מניות,127,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.9%,-4.1,439.2,0.54%,0.03%,0.92,-0.42,0.12%,2.54%,0.20%,, *** כלל תמר שקלי טווח קצר,128,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.4,123.6,0.68%,- - -,0.46,-0.34,-0.48%,7.90%,-0.09%,,** שובל,130,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,7.0,558.3,0.96%,- - -,0.40,-0.23,0.60%,10.83%,0.26%,, *** הלמן-אלדובי השתלמות כללי,132,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,-3.4,169.4,- - -,- - -,0.53,0.41,1.44%,10.53%,0.53%,לא פעיל, *** דש קפיטל-פיצויים,138,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,-1.1,117.7,- - -,- - -,0.16,-0.37,1.20%,6.52%,-0.42%,לא פעיל, *** תגמולים,143,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,-1.5,152.3,- - -,- - -,0.17,-0.35,1.20%,6.91%,-0.44%,לא פעיל, *** הלמן-אלדובי השתלמות,145,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-0.8,71.0,0.54%,- - -,0.16,-0.85,-1.68%,10.32%,0.08%,,פסגות שיא פיצויים כללי,150,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,1.9,916.0,0.65%,- - -,1.34,0.42,0.36%,9.70%,0.89%,,כלל ברזל,152,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,4.6,778.9,- - -,- - -,0.42,0.11,0.96%,12.07%,0.26%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.8%,55.0,"1,583.2",0.82%,- - -,0.44,0.11,0.84%,11.67%,0.29%,,הראל השתלמות כללי,154,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.7%,0.2,162.0,0.71%,- - -,0.49,0.42,1.20%,12.04%,0.25%,,"הראל קמ""פ מסלול כללי ",155,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-1.1,"1,024.4",- - -,- - -,0.44,-0.54,0.48%,8.53%,-0.07%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-1.9,"1,487.5",- - -,- - -,0.50,-0.09,0.00%,8.91%,-0.20%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-0.2,254.2,- - -,- - -,0.58,-0.10,0.96%,7.90%,-0.18%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.1%,"1,515.7","318,842.2",0.59%,0.45%,,,0.87%,9.66%,0.28%
