TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2017,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.0%,-30.1,"11,552.0",0.70%,0.61%,1.32,0.39,2.16%,5.22%,0.73%,," *** הראל אג""ח עד 25% מניות ",101,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,-8.9,"6,691.6",0.70%,0.61%,1.31,0.46,2.04%,5.32%,0.84%,, *** מיטב דש גמל לבני  50-60,103,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,18.0,658.0,0.58%,0.00%,1.28,-0.43,1.56%,4.67%,0.67%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,-12.9,"1,090.1",0.58%,0.04%,0.85,-0.82,-0.84%,3.10%,0.41%,," *** כלל תמר אג""ח ",117,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-0.3,164.3,0.51%,- - -,1.35,0.57,1.56%,6.90%,0.98%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,2.4,893.1,0.73%,0.32%,1.41,0.13,1.68%,4.78%,0.78%,,מנורה מבטחים יותר מסלול ד,119,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.6%,-0.2,76.1,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,-17.0,"1,183.5",0.54%,0.08%,0.57,-1.06,-0.48%,2.88%,0.39%,, *** כלל תמר מדד,124,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.8%,2.9,206.9,0.61%,0.05%,0.96,0.71,4.32%,12.11%,2.62%,, *** כלל תמר מניות,127,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.8%,-0.1,217.1,0.54%,0.03%,-0.35,-1.26,-0.12%,0.19%,0.03%,, *** כלל תמר שקלי טווח קצר,128,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-0.1,95.8,0.68%,- - -,1.04,-0.57,0.84%,4.86%,0.98%,,** שובל,130,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.2%,-13.5,"2,509.6",0.96%,- - -,1.26,-0.34,1.68%,5.04%,0.87%,, *** הלמן-אלדובי השתלמות כללי,132,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.4%,-0.8,123.4,0.54%,- - -,1.23,0.04,1.44%,5.76%,0.88%,,פסגות שיא פיצויים כללי,150,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,-8.6,558.5,0.65%,- - -,0.85,-0.84,-0.72%,3.04%,0.29%,,כלל ברזל,152,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.6%,101.9,"5,135.1",0.82%,- - -,1.38,1.31,2.52%,6.40%,0.98%,,הראל השתלמות כללי,154,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.1%,1.6,180.0,0.71%,- - -,1.21,0.30,1.80%,6.21%,0.91%,,"הראל קמ""פ מסלול כללי ",155,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-2.8,284.6,0.79%,- - -,1.03,-0.80,-0.48%,3.45%,0.41%,," *** מגדל השתלמות אג""ח",199,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.1%,-1.6,102.3,0.65%,0.29%,0.48,-0.33,-1.80%,1.28%,1.09%,,"פסגות גדיש חו""ל",205,85.7%,"1,387.7","437,226.4",0.59%,0.45%,,,1.59%,5.40%,0.88%
