TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2014,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,-29.0,"12,451.1",0.70%,0.61%,1.16,0.39,1.08%,5.38%,-0.17%,," *** הראל אג""ח עד 25% מניות ",101,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.3%,-41.8,"5,663.9",0.70%,0.61%,1.19,0.50,0.96%,6.14%,0.04%,, *** מיטב דש גמל לבני  50-60,103,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-78.2,"28,592.9",- - -,- - -,1.29,1.03,1.20%,6.19%,-0.04%,לא פעיל, *** פסגות גדיש כללי,106,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,-1.2,492.5,0.58%,0.00%,1.20,-0.60,0.60%,4.16%,-0.22%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-3.5,736.7,- - -,- - -,1.06,-0.66,-0.24%,5.31%,0.00%,לא פעיל, *** ** הגומל מסלול כללי,115,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-11.3,"1,407.6",0.58%,0.04%,1.50,-0.28,-0.60%,5.24%,0.64%,," *** כלל תמר אג""ח ",117,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-0.2,138.0,0.51%,- - -,1.01,-0.03,0.00%,5.50%,0.08%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.2%,2.4,693.6,0.73%,0.32%,1.21,0.50,-0.12%,6.16%,0.09%,,מנורה מבטחים יותר מסלול ד,119,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.9%,-0.2,74.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-16.5,"2,184.5",0.54%,0.08%,1.29,-0.34,-0.36%,4.15%,0.37%,, *** כלל תמר מדד,124,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.7%,0.3,16.8,- - -,- - -,0.18,-0.50,-4.20%,9.68%,2.80%,לא פעיל," *** כלל תמר מט""ח",126,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,-0.3,198.5,0.61%,0.05%,0.46,0.08,1.20%,3.03%,-2.38%,, *** כלל תמר מניות,127,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.9%,-5.1,366.9,0.54%,0.03%,-0.18,-1.21,-0.36%,0.83%,0.03%,, *** כלל תמר שקלי טווח קצר,128,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-1.5,120.7,0.68%,- - -,1.07,-0.76,-0.60%,5.35%,-0.04%,,** שובל,130,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.7%,15.8,"2,703.2",0.96%,- - -,1.38,0.55,2.16%,6.05%,0.10%,, *** הלמן-אלדובי השתלמות כללי,132,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-0.1,98.5,0.54%,- - -,1.12,-0.39,-0.12%,5.20%,0.05%,,פסגות שיא פיצויים כללי,150,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-3.5,779.1,0.65%,- - -,1.54,-0.24,-0.48%,5.20%,0.71%,,כלל ברזל,152,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,13.3,"1,056.1",- - -,- - -,1.16,0.75,1.32%,5.48%,-0.17%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.6%,36.2,"2,466.6",0.82%,- - -,1.16,0.51,1.20%,5.18%,-0.14%,,הראל השתלמות כללי,154,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.7%,-17.3,207.9,0.71%,- - -,1.19,0.49,1.20%,4.59%,-0.24%,,"הראל קמ""פ מסלול כללי ",155,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,-5.5,"1,089.1",- - -,- - -,1.08,-1.02,0.00%,4.98%,-0.17%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-4.3,"1,643.8",- - -,- - -,1.15,-0.42,-0.12%,5.75%,-0.01%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.5%,-1.6,267.2,- - -,- - -,1.17,-0.50,-0.36%,6.03%,0.05%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-2.3,271.9,- - -,- - -,1.11,-0.63,-0.12%,5.35%,0.11%,לא פעיל, *** ** שדות מסלול כללי,160,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-6.0,"2,112.2",- - -,- - -,1.07,-0.75,-0.12%,5.64%,0.03%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,-1.0,307.4,0.79%,- - -,1.57,-0.41,-0.36%,4.68%,0.58%,," *** מגדל השתלמות אג""ח",199,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,0.4,71.0,0.65%,0.29%,0.88,0.11,-0.12%,11.43%,2.90%,,"פסגות גדיש חו""ל",205,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,0.3,"1,052.8",- - -,- - -,1.20,0.06,0.72%,5.12%,-0.16%,לא פעיל, *** ** אל על כללי,206,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,0.2,38.7,- - -,- - -,1.02,-0.56,-0.48%,3.69%,0.41%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.6%,6.0,"2,139.0",0.64%,0.23%,1.62,-0.19,-0.36%,6.27%,0.43%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-3.5,425.3,0.50%,- - -,0.99,-0.94,0.00%,4.22%,-0.22%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-0.2,66.6,0.64%,- - -,0.99,-0.16,0.96%,3.95%,-0.20%,,אלמוג,219,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,-3.9,"2,438.2",- - -,- - -,1.13,-0.15,-1.20%,6.34%,0.17%,לא פעיל, *** ** גמל דיסקונט כללי,221,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-5.8,"1,178.3",0.58%,0.56%,1.76,-0.23,-0.24%,5.57%,0.59%,," *** מיטב דש גמל אג""ח ללא מניות",223,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-14.2,"4,595.3",0.00%,- - -,1.17,-0.73,-0.12%,5.00%,-0.02%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-8.9,"2,115.6",0.19%,- - -,1.66,-0.16,-0.36%,5.43%,0.02%,,"** בל""ד",233,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.7%,-4.7,"1,065.2",0.70%,- - -,1.13,-0.17,0.00%,5.26%,-0.02%,,פסגות פיצויים כללי,237,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,-45.7,"1,041.3",0.81%,- - -,0.98,-0.17,0.84%,4.14%,-0.37%,, *** דיסקונט לפיצויים,239,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,-41.8,"1,945.5",0.55%,- - -,0.99,-0.12,0.96%,4.34%,-0.15%,,כלל פיצויים למעסיק,241,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,-15.9,674.3,0.89%,- - -,1.36,0.03,0.12%,6.12%,0.13%,, *** אקסלנס מרכזית לפיצויים,242,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.9%,-0.5,90.2,- - -,- - -,1.01,-0.18,-1.56%,6.69%,0.19%,לא פעיל, *** ** איילון אגוד תגמולים מסלול כללי,247,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.9%,-64.2,"14,749.8",0.65%,0.34%,1.03,0.18,1.20%,4.66%,-0.28%,," *** אג""ח עד 255 מניות ",253,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-2.3,"3,553.9",0.75%,1.43%,1.45,1.01,2.52%,6.33%,0.12%,, *** הלמן-אלדובי בר-יציב ישראל,257,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,-5.3,"1,507.0",- - -,- - -,1.07,0.28,0.72%,4.95%,-0.04%,לא פעיל, *** איילון תגמולים ואישית לפיצויים מסלול כללי,258,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.8%,0.2,217.7,0.00%,0.00%,1.69,0.61,2.04%,6.85%,0.38%,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-1.2,266.9,0.68%,0.10%,1.05,0.27,-0.12%,5.88%,0.14%,,מנורה מבטחים אמיר כללי,260,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.2%,-8.1,228.5,0.91%,- - -,1.68,0.43,1.80%,6.56%,0.36%,, *** הלמן-אלדובי פיצויים כללי,262,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,16.8,"3,919.6",0.33%,- - -,1.08,0.38,1.20%,4.94%,-0.14%,,בר,263,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.9%,10.9,797.2,0.59%,0.26%,1.54,-0.25,0.24%,5.39%,0.37%,,פסגות גדיש אגח עד 20% מניות,270,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,0.2,45.5,- - -,- - -,0.97,-0.18,-0.84%,6.68%,0.10%,לא פעיל, *** אינפיניטי גמל דינמי,275,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.0%,0.0,360.1,0.21%,- - -,1.07,-1.11,-0.24%,4.83%,0.07%,,** מישור,282,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,0.7,450.7,0.12%,- - -,1.05,-0.98,-0.48%,5.12%,-0.03%,,** מורים וגננות - מסלול כללי,284,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.9%,0.2,465.9,0.12%,- - -,1.07,-0.89,-0.48%,5.40%,0.01%,,** מורים תיכוניים - מסלול כללי,285,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,-4.2,"2,243.3",0.61%,- - -,1.01,-0.65,-0.60%,6.22%,0.17%,,** אומגה קרן השתלמות מסלול כללי,286,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,-2.0,"3,248.8",0.21%,- - -,0.95,-1.13,-0.60%,5.45%,0.01%,,** קרן השתלמות לאקדמאים במדעי החברה והרוח מסלול כללי,288,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,0.6,179.7,0.33%,- - -,1.09,-0.09,0.72%,5.76%,-0.10%,,** קרן השתלמות לעובדי בנק ישראל,289,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,-12.3,"2,710.3",0.20%,- - -,1.08,-1.06,0.00%,5.13%,-0.13%,,** הנדסאים וטכנאים - מסלול כללי,290,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,2.7,464.9,0.39%,- - -,1.11,-0.64,-0.36%,5.68%,-0.05%,,** השתלמות משפטנים,292,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,-3.0,483.7,0.40%,- - -,1.19,-0.55,-0.12%,5.14%,-0.08%,,** ק.ס.מ,293,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,0.1,295.9,0.44%,- - -,1.14,-0.51,-0.36%,5.99%,0.25%,,** השתלמות שופטים,294,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-0.5,202.7,0.66%,- - -,0.99,-0.82,-0.96%,4.74%,-0.05%,,** ק.ה.ר,295,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-2.5,"1,479.2",- - -,- - -,0.97,-0.72,-0.60%,5.35%,-0.11%,לא פעיל, *** ** ארם קלאסי,297,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-0.3,810.9,0.54%,- - -,1.06,-0.58,-0.24%,5.94%,0.07%,,** מינהל-השתלמות - כללי,299,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,10.1,"1,814.2",- - -,- - -,1.09,-0.49,-0.24%,6.16%,0.01%,לא פעיל, *** ** קו הבריאות - כללי,301,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.1%,-2.4,91.6,0.44%,0.00%,1.06,-0.41,0.60%,5.34%,-0.07%,,** נייר אמריקאי,328,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.7%,1.7,902.4,- - -,- - -,1.22,-0.30,0.24%,5.56%,0.12%,לא פעיל," *** ** עירית ת""א תגמולים עתיד",337,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-0.1,326.4,- - -,- - -,1.21,-0.25,-0.48%,6.39%,0.19%,לא פעיל, *** ** קופת תגמולים של עובדי עיריית חיפה - מסלול כללי ,340,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.1%,-0.8,659.3,- - -,- - -,1.14,-0.32,-0.12%,6.29%,0.36%,לא פעיל," *** ** עוצ""מ - מסלול כללי",346,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,-0.1,854.5,0.18%,- - -,1.72,-0.11,0.12%,5.01%,0.48%,,** שיבולת-תגמולים,372,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.8%,-9.3,"2,735.5",- - -,- - -,0.91,-0.98,-0.24%,4.52%,-0.12%,לא פעיל, *** ** תעשיה אוירית מסלול כללי ,376,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.6%,-0.8,674.2,0.33%,- - -,1.02,-1.17,-0.72%,5.71%,0.02%,,** ק.ל.ע מסלול כללי,378,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.7%,-2.3,"2,380.9",0.34%,- - -,1.15,-0.69,0.00%,5.28%,-0.07%,,** עובדי מדינה - כללי,382,86.4%,530.6,"367,507.2",0.59%,0.45%,,,0.71%,5.52%,0.02%
