TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2017,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-58.1,"11,570.9",0.70%,0.61%,1.40,0.32,1.92%,6.56%,0.72%,," *** הראל אג""ח עד 25% מניות ",101,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,-13.9,"6,771.2",0.70%,0.61%,1.42,0.62,1.68%,7.20%,0.94%,, *** מיטב דש גמל לבני  50-60,103,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.5%,17.6,712.1,0.58%,0.00%,1.41,-0.35,1.44%,6.16%,0.65%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,-17.3,"1,063.1",0.58%,0.04%,0.93,-0.87,-0.84%,4.09%,0.58%,," *** כלל תמר אג""ח ",117,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,0.1,165.9,0.51%,- - -,1.40,0.43,1.20%,7.97%,0.47%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.2%,12.0,927.1,0.73%,0.32%,1.46,-0.02,1.32%,6.00%,0.55%,,מנורה מבטחים יותר מסלול ד,119,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.4%,-0.2,75.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-24.1,"1,142.1",0.54%,0.08%,0.67,-1.08,-0.48%,4.10%,0.51%,, *** כלל תמר מדד,124,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.6%,4.3,217.8,0.61%,0.05%,1.02,0.76,3.24%,15.28%,1.43%,, *** כלל תמר מניות,127,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.7%,-3.5,207.5,0.54%,0.03%,-0.35,-1.35,-0.12%,0.21%,0.01%,, *** כלל תמר שקלי טווח קצר,128,85.6%,"3,912.5","448,403.9",0.59%,0.45%,,,1.31%,6.87%,0.71%
