TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 09/2014,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.4%,-30.4,"12,509.7",0.70%,0.61%,1.24,0.46,1.20%,5.56%,0.03%,," *** הראל אג""ח עד 25% מניות ",101,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.3%,-47.2,"5,704.2",0.70%,0.61%,1.26,0.54,1.08%,6.10%,0.55%,, *** מיטב דש גמל לבני  50-60,103,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.8%,-107.1,"28,704.2",- - -,- - -,1.36,1.05,1.20%,6.24%,1.10%,לא פעיל, *** פסגות גדיש כללי,106,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.4%,-1.1,495.2,0.58%,0.00%,1.29,-0.55,0.72%,4.39%,0.50%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-3.1,740.3,- - -,- - -,1.12,-0.71,-0.12%,5.31%,0.42%,לא פעיל, *** ** הגומל מסלול כללי,115,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-8.8,"1,412.7",0.58%,0.04%,1.49,-0.37,-0.48%,4.57%,-0.18%,," *** כלל תמר אג""ח ",117,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-1.5,138.2,0.51%,- - -,1.08,0.04,0.24%,5.42%,0.76%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.4%,-11.0,691.1,0.73%,0.32%,1.27,0.52,0.12%,6.06%,0.43%,,מנורה מבטחים יותר מסלול ד,119,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.9%,-0.2,74.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,-19.8,"2,195.0",0.54%,0.08%,1.31,-0.40,-0.24%,3.76%,-0.39%,, *** כלל תמר מדד,124,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.7%,1.8,16.1,- - -,- - -,0.05,-0.66,-3.84%,6.70%,1.71%,לא פעיל," *** כלל תמר מט""ח",126,86.4%,413.4,"367,071.1",0.59%,0.45%,,,0.80%,5.50%,0.31%
