TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2017,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.1%,-65.2,"11,580.2",0.70%,0.61%,1.32,0.53,2.40%,2.94%,0.85%,," *** הראל אג""ח עד 25% מניות ",101,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,-19.0,"6,634.5",0.70%,0.61%,1.31,0.56,1.92%,3.32%,1.09%,, *** מיטב דש גמל לבני  50-60,103,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,15.5,576.8,0.58%,0.00%,1.25,-0.45,1.56%,2.60%,1.00%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-23.7,"1,183.4",0.58%,0.04%,0.84,-0.83,-0.72%,1.65%,0.59%,," *** כלל תמר אג""ח ",117,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,0.4,99.7,0.51%,- - -,1.33,0.52,1.56%,4.64%,1.18%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,2.0,845.8,0.73%,0.32%,1.41,0.33,2.04%,2.61%,0.83%,,מנורה מבטחים יותר מסלול ד,119,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.4%,0.0,75.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-39.4,"1,309.3",0.54%,0.08%,0.59,-1.03,-0.36%,1.86%,0.43%,, *** כלל תמר מדד,124,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,2.8,193.5,0.61%,0.05%,0.90,0.62,4.80%,6.90%,2.29%,, *** כלל תמר מניות,127,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.6%,-8.8,237.2,0.54%,0.03%,-0.24,-1.26,-0.24%,0.11%,0.02%,, *** כלל תמר שקלי טווח קצר,128,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,-0.6,97.9,0.68%,- - -,1.02,-0.69,0.72%,2.76%,0.82%,,** שובל,130,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-29.3,"2,557.8",0.96%,- - -,1.23,-0.48,1.80%,2.70%,1.10%,, *** הלמן-אלדובי השתלמות כללי,132,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.4%,0.8,119.8,0.54%,- - -,1.24,0.16,1.44%,3.74%,1.13%,,פסגות שיא פיצויים כללי,150,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-6.5,591.9,0.65%,- - -,0.84,-0.84,-0.60%,1.56%,0.65%,,כלל ברזל,152,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.5%,97.5,"4,538.5",0.82%,- - -,1.35,1.25,2.64%,3.66%,1.02%,,הראל השתלמות כללי,154,85.7%,"1,216.2","421,145.2",0.59%,0.45%,,,1.66%,3.18%,1.01%
