TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2014,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,-42.1,"12,483.9",0.70%,0.61%,1.37,0.56,1.32%,3.81%,0.98%,," *** הראל אג""ח עד 25% מניות ",101,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-35.8,"3,421.8",0.70%,0.61%,1.36,0.49,1.44%,4.14%,1.23%,, *** מיטב דש גמל לבני  50-60,103,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-149.5,"28,336.4",- - -,- - -,1.38,0.67,1.08%,2.96%,1.13%,לא פעיל, *** פסגות גדיש כללי,106,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-0.3,496.3,0.58%,0.00%,1.37,-0.75,0.84%,2.78%,0.79%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,-10.0,"2,278.5",- - -,- - -,1.33,0.51,1.56%,3.35%,1.13%,לא פעיל, *** מיטב מירון,111,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-3.9,742.6,- - -,- - -,1.19,-0.94,-0.24%,3.25%,1.10%,לא פעיל, *** ** הגומל מסלול כללי,115,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-5.7,"1,438.9",0.58%,0.04%,1.67,-0.34,-0.36%,3.32%,0.96%,," *** כלל תמר אג""ח ",117,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-0.8,141.1,0.51%,- - -,1.18,0.22,0.84%,3.47%,0.94%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.9%,1.3,715.2,0.73%,0.32%,1.40,0.59,0.00%,4.16%,1.33%,,מנורה מבטחים יותר מסלול ד,119,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,0.0,73.6,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,-19.1,"2,254.4",0.54%,0.08%,1.53,-0.33,-0.12%,3.07%,0.69%,, *** כלל תמר מדד,124,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.2%,-0.6,14.3,- - -,- - -,-0.25,-0.96,-4.08%,2.11%,0.42%,לא פעיל," *** כלל תמר מט""ח",126,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,-0.3,206.0,0.61%,0.05%,0.67,0.29,2.16%,3.65%,1.52%,, *** כלל תמר מניות,127,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-4.8,399.3,0.54%,0.03%,0.09,-1.38,-0.24%,0.42%,0.12%,, *** כלל תמר שקלי טווח קצר,128,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-0.9,125.7,0.68%,- - -,1.26,-0.85,-0.36%,3.50%,1.11%,,** שובל,130,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,9.0,918.7,0.96%,- - -,1.58,0.59,2.28%,4.09%,1.31%,, *** הלמן-אלדובי השתלמות כללי,132,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.5%,-0.5,73.8,- - -,- - -,1.41,0.25,1.20%,4.50%,1.27%,לא פעיל, *** דש קפיטל-פיצויים,138,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-0.4,79.3,0.54%,- - -,1.27,-0.48,0.24%,2.92%,1.16%,,פסגות שיא פיצויים כללי,150,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.6%,-6.9,798.7,0.65%,- - -,1.74,-0.28,-0.36%,3.42%,0.91%,,כלל ברזל,152,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.7%,13.3,982.8,- - -,- - -,1.37,0.97,1.32%,4.02%,1.11%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,35.0,"2,243.7",0.82%,- - -,1.37,0.77,1.32%,3.76%,0.98%,,הראל השתלמות כללי,154,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,-0.3,223.0,0.71%,- - -,1.45,1.04,1.32%,3.43%,0.90%,,"הראל קמ""פ מסלול כללי ",155,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.7%,-2.4,"1,093.1",- - -,- - -,1.25,-1.21,0.12%,3.21%,0.99%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-2.3,"1,627.9",- - -,- - -,1.32,-0.67,0.24%,3.45%,0.98%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,-1.0,270.0,- - -,- - -,1.30,-0.81,-0.12%,3.66%,1.18%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-3.0,279.1,- - -,- - -,1.27,-0.82,0.12%,3.20%,1.01%,לא פעיל, *** ** שדות מסלול כללי,160,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,-10.8,"2,104.7",- - -,- - -,1.24,-0.81,0.12%,3.65%,1.02%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.4%,-2.4,310.0,0.79%,- - -,1.70,-0.49,-0.24%,3.01%,0.73%,," *** מגדל השתלמות אג""ח",199,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,-0.8,72.1,0.65%,0.29%,0.64,-0.40,0.12%,3.19%,1.60%,,"פסגות גדיש חו""ל",205,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,0.4,"1,042.9",- - -,- - -,1.39,0.01,0.84%,3.26%,1.19%,לא פעיל, *** ** אל על כללי,206,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,0.1,37.8,- - -,- - -,1.25,-0.45,-0.48%,2.70%,0.63%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,12.1,"2,058.8",0.64%,0.23%,1.74,-0.43,-0.24%,3.66%,1.13%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,-1.2,431.0,0.50%,- - -,1.15,-1.08,0.36%,2.50%,0.76%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.0%,-11.4,71.9,0.64%,- - -,1.27,0.44,1.56%,3.16%,1.02%,,אלמוג,219,86.5%,139.0,"359,514.2",0.59%,0.45%,,,0.88%,3.61%,1.14%
