TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 03/2013,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.2%,-36.3,"11,856.1",0.70%,0.61%,0.61,0.18,0.96%,2.37%,0.54%,," *** הראל אג""ח עד 25% מניות ",101,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.9%,-13.2,"2,341.8",- - -,- - -,0.65,0.04,1.44%,2.42%,0.45%,לא פעיל, *** אקסלנס גמל פלטינום,102,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,-30.8,"3,613.4",0.70%,0.61%,0.76,0.51,2.04%,1.86%,-0.13%,, *** מיטב דש גמל לבני  50-60,103,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.5%,-81.2,"21,689.1",- - -,- - -,0.71,0.69,1.44%,2.44%,0.69%,לא פעיל, *** פסגות גדיש כללי,106,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.0%,-1.7,482.5,0.58%,0.00%,0.77,-0.04,2.40%,2.57%,0.44%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,1.3,36.8,- - -,- - -,0.31,0.08,-1.92%,5.08%,0.57%,לא פעיל, *** להיט מניות,109,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.7%,-17.0,"2,266.0",- - -,- - -,0.60,0.19,1.32%,2.28%,0.36%,לא פעיל, *** מיטב מירון,111,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,-3.1,724.0,- - -,- - -,0.72,-0.24,0.24%,2.34%,0.62%,לא פעיל, *** ** הגומל מסלול כללי,115,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,-2.1,"1,390.2",0.58%,0.04%,1.21,0.12,0.36%,0.29%,0.06%,," *** כלל תמר אג""ח ",117,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-5.7,129.9,0.51%,- - -,0.50,0.18,1.92%,2.77%,0.50%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,-5.7,637.5,0.73%,0.32%,0.61,0.16,0.00%,2.21%,0.38%,,מנורה מבטחים יותר מסלול ד,119,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.9%,-0.4,71.0,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.7%,-3.8,"2,080.0",0.54%,0.08%,1.18,0.18,0.72%,0.24%,0.34%,, *** כלל תמר מדד,124,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.5%,-0.4,18.2,- - -,- - -,-0.02,-0.42,-1.08%,-2.86%,-1.63%,לא פעיל," *** כלל תמר מט""ח",126,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-1.6,107.4,0.61%,0.05%,0.17,-0.08,0.36%,7.35%,1.80%,, *** כלל תמר מניות,127,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.9%,-1.8,425.5,0.54%,0.03%,0.61,-0.62,0.00%,0.41%,0.13%,, *** כלל תמר שקלי טווח קצר,128,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-0.7,123.5,0.68%,- - -,0.66,-0.43,-0.12%,1.77%,0.29%,,** שובל,130,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.0%,0.8,563.9,0.96%,- - -,0.61,-0.04,0.96%,2.74%,0.66%,, *** הלמן-אלדובי השתלמות כללי,132,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.6%,-2.1,157.2,- - -,- - -,0.67,0.27,1.44%,1.83%,0.09%,לא פעיל, *** דש קפיטל-פיצויים,138,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.5%,-2.3,113.7,- - -,- - -,0.36,-0.25,1.80%,2.66%,-0.05%,לא פעיל, *** תגמולים,143,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.3%,-2.5,143.8,- - -,- - -,0.36,-0.23,1.80%,2.69%,-0.07%,לא פעיל, *** הלמן-אלדובי השתלמות,145,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-1.2,70.2,0.54%,- - -,0.39,-0.64,-1.08%,2.42%,0.40%,,פסגות שיא פיצויים כללי,150,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-6.9,900.8,0.65%,- - -,1.25,0.16,0.36%,0.44%,0.18%,,כלל ברזל,152,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.8%,1.3,793.8,- - -,- - -,0.59,0.24,0.96%,2.95%,0.62%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.0%,14.8,"1,656.2",0.82%,- - -,0.62,0.23,0.96%,2.70%,0.60%,,הראל השתלמות כללי,154,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,-0.6,177.5,0.71%,- - -,0.64,0.41,1.08%,2.46%,0.47%,,"הראל קמ""פ מסלול כללי ",155,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,-1.5,"1,039.7",- - -,- - -,0.64,-0.54,0.72%,2.23%,0.56%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.6,"1,514.0",- - -,- - -,0.68,-0.19,0.36%,2.05%,0.39%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-0.7,257.7,- - -,- - -,0.78,-0.22,1.08%,1.89%,0.45%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,-0.7,277.5,- - -,- - -,0.78,0.03,1.68%,2.11%,0.46%,לא פעיל, *** ** שדות מסלול כללי,160,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-0.7,"1,962.8",- - -,- - -,0.71,-0.13,1.32%,2.17%,0.40%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,0.0,13.9,- - -,- - -,0.53,-0.85,0.00%,2.07%,0.58%,לא פעיל, *** אקסלנס טפחות מרכזית,173,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,-2.5,303.0,0.79%,- - -,0.80,-0.18,-0.24%,0.90%,-0.01%,," *** מגדל השתלמות אג""ח",199,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,1.2,75.7,0.65%,0.29%,0.49,-0.08,2.88%,0.36%,-0.89%,,"פסגות גדיש חו""ל",205,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.5,952.1,- - -,- - -,0.70,-0.05,0.48%,2.33%,0.80%,לא פעיל, *** ** אל על כללי,206,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,0.2,37.3,- - -,- - -,0.70,0.05,0.36%,1.01%,-0.14%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,11.3,485.1,0.64%,0.23%,0.84,-0.11,-0.60%,1.16%,0.12%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-2.2,449.4,0.50%,- - -,0.64,-0.19,1.08%,1.93%,0.55%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.6%,-2.2,97.6,0.64%,- - -,0.59,0.24,0.84%,2.75%,0.42%,,אלמוג,219,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.1%,-22.8,"2,351.8",- - -,- - -,0.68,-0.13,-0.36%,1.70%,0.32%,לא פעיל, *** ** גמל דיסקונט כללי,221,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-2.5,645.3,0.58%,0.56%,1.16,-0.02,-0.60%,0.54%,0.26%,," *** מיטב דש גמל אג""ח ללא מניות",223,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,7.4,"4,347.3",0.00%,- - -,0.70,-0.33,0.36%,2.22%,0.53%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,86.1%,218.6,"324,547.3",0.59%,0.45%,,,1.01%,2.08%,0.40%
