TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 08/2013,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.4%,-49.0,"11,791.6",0.70%,0.61%,0.63,0.21,1.56%,4.32%,-0.64%,," *** הראל אג""ח עד 25% מניות ",101,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,-11.4,"2,317.6",- - -,- - -,0.66,0.05,1.92%,4.15%,-0.88%,לא פעיל, *** אקסלנס גמל פלטינום,102,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-49.0,"3,479.0",0.70%,0.61%,0.79,0.62,2.52%,4.34%,-0.34%,, *** מיטב דש גמל לבני  50-60,103,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-89.5,"21,599.0",- - -,- - -,0.72,0.65,1.68%,4.51%,-0.51%,לא פעיל, *** פסגות גדיש כללי,106,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.7%,-2.4,480.1,0.58%,0.00%,0.80,0.02,2.88%,4.90%,-0.32%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,1.5,42.8,- - -,- - -,0.38,0.17,-0.36%,7.83%,-0.60%,לא פעיל, *** להיט מניות,109,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.2%,-15.2,"2,220.4",- - -,- - -,0.64,0.29,2.16%,4.59%,-0.46%,לא פעיל, *** מיטב מירון,111,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-3.7,712.6,- - -,- - -,0.66,-0.37,0.24%,3.41%,-0.93%,לא פעיל, *** ** הגומל מסלול כללי,115,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-1.5,"1,406.9",0.58%,0.04%,1.14,0.06,0.36%,1.92%,-0.67%,," *** כלל תמר אג""ח ",117,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.4%,-0.8,126.5,0.51%,- - -,0.53,0.23,3.72%,4.39%,-0.62%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-9.5,641.3,0.73%,0.32%,0.64,0.26,0.84%,4.48%,-0.71%,,מנורה מבטחים יותר מסלול ד,119,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.3%,0.0,73.1,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,-30.5,"2,040.3",0.54%,0.08%,1.08,0.09,0.72%,1.85%,-0.89%,, *** כלל תמר מדד,124,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.6%,-0.3,16.5,- - -,- - -,-0.07,-0.48,-1.68%,-4.14%,1.90%,לא פעיל," *** כלל תמר מט""ח",126,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-1.1,100.7,0.61%,0.05%,0.25,0.02,2.76%,11.14%,-1.03%,, *** כלל תמר מניות,127,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-6.2,398.2,0.54%,0.03%,0.61,-0.63,0.12%,1.16%,0.08%,, *** כלל תמר שקלי טווח קצר,128,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-0.5,121.7,0.68%,- - -,0.63,-0.50,0.12%,2.91%,-0.85%,,** שובל,130,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.1%,10.7,597.0,0.96%,- - -,0.71,0.31,2.04%,5.69%,-0.21%,, *** הלמן-אלדובי השתלמות כללי,132,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.7%,-1.2,149.4,- - -,- - -,0.71,0.38,2.04%,4.06%,-0.28%,לא פעיל, *** דש קפיטל-פיצויים,138,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-1.6,101.2,- - -,- - -,0.51,-0.01,4.44%,5.12%,0.19%,לא פעיל, *** תגמולים,143,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,-1.5,136.8,- - -,- - -,0.52,0.02,4.44%,5.12%,0.12%,לא פעיל, *** הלמן-אלדובי השתלמות,145,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-1.2,78.6,0.54%,- - -,0.46,-0.47,0.36%,4.23%,-0.50%,,פסגות שיא פיצויים כללי,150,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-3.1,845.1,0.65%,- - -,1.18,0.10,0.36%,2.22%,-0.63%,,כלל ברזל,152,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.5%,3.5,814.7,- - -,- - -,0.63,0.38,1.80%,5.35%,-0.69%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,18.3,"1,768.1",0.82%,- - -,0.66,0.43,1.68%,5.07%,-0.62%,,הראל השתלמות כללי,154,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,0.7,181.5,0.71%,- - -,0.67,0.52,1.92%,4.79%,-0.64%,,"הראל קמ""פ מסלול כללי ",155,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-4.2,"1,032.6",- - -,- - -,0.61,-0.76,0.96%,3.55%,-0.87%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,-1.5,"1,525.5",- - -,- - -,0.68,-0.27,0.60%,3.76%,-0.67%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.7%,0.2,256.6,- - -,- - -,0.72,-0.34,1.20%,3.00%,-0.89%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,-2.6,271.5,- - -,- - -,0.73,-0.15,1.80%,3.26%,-0.90%,לא פעיל, *** ** שדות מסלול כללי,160,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-2.3,"1,971.2",- - -,- - -,0.68,-0.28,1.56%,3.48%,-0.78%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.7%,0.0,14.1,- - -,- - -,0.54,-0.77,0.48%,3.51%,-1.05%,לא פעיל, *** אקסלנס טפחות מרכזית,173,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,-2.9,300.8,0.79%,- - -,0.82,-0.19,0.24%,2.61%,-0.54%,," *** מגדל השתלמות אג""ח",199,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-1.3,75.0,0.65%,0.29%,0.38,-0.17,1.08%,-0.50%,0.46%,,"פסגות גדיש חו""ל",205,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-2.0,963.8,- - -,- - -,0.67,-0.16,0.72%,3.35%,-0.89%,לא פעיל, *** ** אל על כללי,206,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.2%,-3.5,38.5,- - -,- - -,0.67,-0.07,0.96%,2.46%,-0.60%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,86.1%,337.1,"330,186.9",0.59%,0.45%,,,1.54%,3.92%,-0.59%
