TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2011,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",72.1%,-128.0,"8,682.7",0.70%,0.61%,0.19,-0.15,0.00%,-3.15%,0.97%,," *** הראל אג""ח עד 25% מניות ",101,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.6%,-22.3,"1,355.7",- - -,- - -,0.25,0.11,0.60%,-2.83%,0.34%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,-46.0,"3,238.6",0.70%,0.61%,0.41,0.94,1.32%,-3.60%,0.48%,, *** מיטב דש גמל לבני  50-60,103,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.8%,-225.5,"17,946.7",- - -,- - -,0.28,0.43,0.48%,-3.42%,0.88%,לא פעיל, *** פסגות גדיש כללי,106,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-1.8,482.7,0.58%,0.00%,0.39,0.24,1.80%,-2.26%,0.55%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.0%,-0.9,27.3,- - -,- - -,-0.18,-0.41,-4.68%,-10.46%,0.14%,לא פעיל, *** להיט מניות,109,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.0%,-11.3,756.2,- - -,- - -,0.22,0.04,-0.12%,-3.05%,0.33%,לא פעיל, *** מיטב מירון,111,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,-28.0,"1,875.2",- - -,- - -,-0.08,-0.77,-2.40%,-4.84%,0.77%,לא פעיל, *** פסגות קרן אור,113,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,-13.9,715.7,- - -,- - -,0.35,0.08,0.12%,-3.22%,0.49%,לא פעיל, *** ** הגומל מסלול כללי,115,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,50.3,978.1,0.58%,0.04%,1.02,0.45,0.60%,3.41%,1.05%,," *** כלל תמר אג""ח ",117,85.3%,742.5,"293,932.7",0.59%,0.45%,,,0.19%,-2.99%,0.64%
