TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2013,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.4%,-24.2,"11,836.7",0.70%,0.61%,0.55,0.16,1.20%,1.82%,0.82%,," *** הראל אג""ח עד 25% מניות ",101,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.1%,-13.6,"2,346.3",- - -,- - -,0.58,-0.01,1.44%,1.96%,0.66%,לא פעיל, *** אקסלנס גמל פלטינום,102,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-31.6,"3,652.0",0.70%,0.61%,0.73,0.73,2.28%,1.99%,0.82%,, *** מיטב דש גמל לבני  50-60,103,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.6%,-81.3,"21,637.2",- - -,- - -,0.64,0.59,1.56%,1.74%,0.80%,לא פעיל, *** פסגות גדיש כללי,106,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,-0.8,482.3,0.58%,0.00%,0.70,-0.01,2.52%,2.12%,1.37%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,0.3,35.3,- - -,- - -,0.25,0.04,-1.44%,4.49%,2.82%,לא פעיל, *** להיט מניות,109,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,-21.0,"2,276.3",- - -,- - -,0.55,0.19,1.56%,1.91%,0.68%,לא פעיל, *** מיטב מירון,111,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-2.4,722.8,- - -,- - -,0.65,-0.22,0.36%,1.71%,1.08%,לא פעיל, *** ** הגומל מסלול כללי,115,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,13.5,"1,392.3",0.58%,0.04%,1.24,0.21,0.60%,0.23%,0.46%,," *** כלל תמר אג""ח ",117,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,1.5,134.9,0.51%,- - -,0.44,0.16,2.28%,2.26%,1.24%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.0%,-4.5,641.3,0.73%,0.32%,0.56,0.19,0.24%,1.82%,0.94%,,מנורה מבטחים יותר מסלול ד,119,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.9%,0.0,71.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.8%,1.9,"2,077.9",0.54%,0.08%,1.18,0.25,0.96%,-0.10%,0.39%,, *** כלל תמר מדד,124,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.8%,-0.2,18.9,- - -,- - -,0.08,-0.31,-1.08%,-1.25%,-1.33%,לא פעיל," *** כלל תמר מט""ח",126,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-0.8,107.2,0.61%,0.05%,0.08,-0.17,0.36%,5.45%,2.87%,, *** כלל תמר מניות,127,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.9%,-6.0,427.0,0.54%,0.03%,0.73,-0.55,0.12%,0.28%,0.13%,, *** כלל תמר שקלי טווח קצר,128,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.2,123.9,0.68%,- - -,0.60,-0.37,-0.12%,1.47%,1.05%,,** שובל,130,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.1%,-7.2,559.9,0.96%,- - -,0.52,-0.15,0.84%,2.07%,1.01%,, *** הלמן-אלדובי השתלמות כללי,132,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.6%,-1.1,159.2,- - -,- - -,0.61,0.30,1.56%,1.74%,0.61%,לא פעיל, *** דש קפיטל-פיצויים,138,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,-2.7,116.2,- - -,- - -,0.30,-0.26,1.56%,2.71%,1.21%,לא פעיל, *** תגמולים,143,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-4.2,146.5,- - -,- - -,0.31,-0.23,1.56%,2.76%,1.24%,לא פעיל, *** הלמן-אלדובי השתלמות,145,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.8%,-0.6,71.1,0.54%,- - -,0.32,-0.68,-1.08%,2.01%,1.19%,,פסגות שיא פיצויים כללי,150,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,-6.2,906.7,0.65%,- - -,1.26,0.24,0.48%,0.26%,0.39%,,כלל ברזל,152,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.1%,0.8,788.2,- - -,- - -,0.53,0.18,1.08%,2.31%,1.05%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.4%,10.5,"1,633.1",0.82%,- - -,0.55,0.17,1.08%,2.09%,0.99%,,הראל השתלמות כללי,154,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,1.9,177.4,0.71%,- - -,0.58,0.41,1.32%,1.98%,0.98%,,"הראל קמ""פ מסלול כללי ",155,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-1.3,"1,035.7",- - -,- - -,0.56,-0.59,0.72%,1.66%,1.03%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.0%,-80.2,"323,222.4",0.59%,0.45%,,,1.13%,1.67%,0.89%
