TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2010,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.6%,-63.8,"10,104.4",0.70%,0.61%,0.57,-0.09,-0.12%,9.69%,2.64%,," *** הראל אג""ח עד 25% מניות ",101,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.9%,-13.6,"1,556.8",- - -,- - -,0.61,0.09,0.60%,9.82%,2.82%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-23.4,"3,704.0",0.70%,0.61%,0.88,1.25,1.08%,10.38%,2.98%,, *** מיטב דש גמל לבני  50-60,103,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.0%,-2.0,74.9,- - -,- - -,0.59,-0.02,-0.60%,9.46%,2.82%,לא פעיל,ישיר המלאכה,105,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-84.2,"20,515.8",- - -,- - -,0.68,0.62,0.24%,9.74%,2.88%,לא פעיל, *** פסגות גדיש כללי,106,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,6.6,497.8,0.58%,0.00%,0.82,0.08,1.80%,8.98%,2.23%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,0.1,24.2,- - -,- - -,0.06,-0.27,-5.04%,6.03%,4.22%,לא פעיל, *** להיט מניות,109,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,-6.7,725.9,- - -,- - -,0.54,0.01,-0.60%,9.18%,2.91%,לא פעיל, *** מיטב מירון,111,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,-15.2,"2,176.0",- - -,- - -,0.20,-0.73,-3.00%,9.25%,2.99%,לא פעיל, *** פסגות קרן אור,113,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,0.0,18.7,- - -,- - -,0.80,0.23,0.36%,7.37%,2.09%,לא פעיל,אי.בי.אי שחר,114,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-4.7,819.2,- - -,- - -,0.89,0.10,0.60%,8.36%,2.50%,לא פעיל, *** ** הגומל מסלול כללי,115,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,7.6,806.3,0.58%,0.04%,1.31,0.19,0.72%,9.90%,2.16%,," *** כלל תמר אג""ח ",117,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-0.2,144.0,0.51%,- - -,0.58,0.39,0.72%,13.60%,2.86%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-3.2,768.6,0.73%,0.32%,0.61,0.14,-0.72%,9.98%,2.80%,,מנורה מבטחים יותר מסלול ד,119,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.4%,-0.2,65.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.9%,-0.3,21.6,- - -,- - -,0.79,0.87,1.44%,10.16%,2.93%,לא פעיל,ישיר תוחלת,121,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-0.4,200.6,- - -,- - -,0.66,0.27,0.72%,8.82%,2.31%,לא פעיל, *** אקסלנס גמולה,123,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,-5.7,"1,366.6",0.54%,0.08%,1.40,0.34,0.96%,11.44%,2.46%,, *** כלל תמר מדד,124,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.1%,9.1,739.1,- - -,- - -,0.71,0.88,0.96%,10.34%,2.94%,לא פעיל, *** אשכולות כללי,125,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.3%,-1.0,20.8,- - -,- - -,-0.23,-0.63,-0.12%,0.37%,-0.01%,לא פעיל," *** כלל תמר מט""ח",126,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,0.6,150.3,0.61%,0.05%,- - -,- - -,- - -,10.95%,4.86%,, *** כלל תמר מניות,127,84.6%,22.8,"302,985.6",0.59%,0.45%,,,0.21%,9.28%,2.52%
