TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 03/2017,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-73.1,"11,496.3",0.70%,0.61%,1.08,0.63,2.28%,1.13%,0.38%,," *** הראל אג""ח עד 25% מניות ",101,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,-25.0,"6,533.5",0.70%,0.61%,1.04,0.37,1.68%,1.09%,0.14%,, *** מיטב דש גמל לבני  50-60,103,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,15.2,540.8,0.58%,0.00%,1.01,-0.37,1.56%,0.62%,0.06%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-24.3,"1,201.6",0.58%,0.04%,0.72,-0.64,-0.72%,0.24%,0.31%,," *** כלל תמר אג""ח ",117,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,0.3,97.5,0.51%,- - -,1.05,0.38,1.32%,2.17%,0.60%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,21.7,825.6,0.73%,0.32%,1.16,0.41,1.80%,0.80%,0.33%,,מנורה מבטחים יותר מסלול ד,119,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.2%,-0.1,74.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-42.0,"1,351.7",0.54%,0.08%,0.45,-0.87,-0.36%,0.28%,0.28%,, *** כלל תמר מדד,124,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,-3.1,186.0,0.61%,0.05%,0.65,0.40,4.20%,3.19%,0.39%,, *** כלל תמר מניות,127,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.5%,-5.6,247.3,0.54%,0.03%,-0.21,-1.01,-0.12%,0.06%,0.03%,, *** כלל תמר שקלי טווח קצר,128,85.7%,"1,223.4","410,253.8",0.59%,0.45%,,,1.52%,1.16%,0.37%
