TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 03/2014,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,-40.0,"12,415.9",0.70%,0.61%,1.40,0.69,1.32%,2.56%,1.18%,," *** הראל אג""ח עד 25% מניות ",101,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,-40.7,"3,444.0",0.70%,0.61%,1.38,0.42,1.20%,2.64%,1.18%,, *** מיטב דש גמל לבני  50-60,103,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.3%,-101.0,"28,307.3",- - -,- - -,1.43,0.72,0.72%,1.94%,0.67%,לא פעיל, *** פסגות גדיש כללי,106,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,-2.3,493.5,0.58%,0.00%,1.42,-0.59,1.44%,1.82%,0.82%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-15.5,"2,271.8",- - -,- - -,1.37,0.68,1.68%,2.16%,0.80%,לא פעיל, *** מיטב מירון,111,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-3.5,741.6,- - -,- - -,1.17,-1.03,-1.08%,2.07%,0.82%,לא פעיל, *** ** הגומל מסלול כללי,115,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-10.5,"1,432.8",0.58%,0.04%,1.46,-0.51,-0.72%,1.87%,0.52%,," *** כלל תמר אג""ח ",117,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.3,140.5,0.51%,- - -,1.24,0.45,2.64%,2.30%,1.02%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.1%,-3.2,704.2,0.73%,0.32%,1.40,0.51,0.00%,2.70%,0.95%,,מנורה מבטחים יותר מסלול ד,119,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.0%,-0.2,72.9,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.6%,251.9,"354,671.3",0.59%,0.45%,,,0.84%,2.29%,0.87%
