TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2014,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.1%,-25.2,"12,413.3",0.70%,0.61%,1.35,0.64,1.32%,2.81%,0.24%,," *** הראל אג""ח עד 25% מניות ",101,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,-30.5,"3,418.7",0.70%,0.61%,1.33,0.49,1.32%,2.88%,0.23%,, *** מיטב דש גמל לבני  50-60,103,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-62.9,"28,188.1",- - -,- - -,1.34,0.58,0.72%,1.81%,-0.13%,לא פעיל, *** פסגות גדיש כללי,106,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-1.0,492.9,0.58%,0.00%,1.37,-0.60,1.32%,1.98%,0.15%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-6.8,"2,264.4",- - -,- - -,1.31,0.56,1.68%,2.19%,0.03%,לא פעיל, *** מיטב מירון,111,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-3.3,738.6,- - -,- - -,1.12,-1,-0.72%,2.13%,0.05%,לא פעיל, *** ** הגומל מסלול כללי,115,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-6.4,"1,431.9",0.58%,0.04%,1.47,-0.41,-0.72%,2.34%,0.46%,," *** כלל תמר אג""ח ",117,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,-0.1,140.7,0.51%,- - -,1.19,0.34,2.28%,2.51%,0.20%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,0.8,705.1,0.73%,0.32%,1.34,0.47,0.00%,2.79%,0.09%,,מנורה מבטחים יותר מסלול ד,119,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.2%,0.0,73.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,-11.5,"2,259.1",0.54%,0.08%,1.44,-0.35,-0.12%,2.36%,0.55%,, *** כלל תמר מדד,124,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.3%,-0.1,14.8,- - -,- - -,-0.33,-0.98,-4.44%,1.68%,0.14%,לא פעיל," *** כלל תמר מט""ח",126,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,-0.8,203.4,0.61%,0.05%,0.70,0.36,2.76%,2.09%,-1.36%,, *** כלל תמר מניות,127,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-4.1,403.9,0.54%,0.03%,0.04,-1.35,-0.24%,0.30%,0.04%,, *** כלל תמר שקלי טווח קצר,128,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-1.1,125.3,0.68%,- - -,1.20,-0.91,-0.72%,2.37%,-0.02%,,** שובל,130,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.3%,9.4,898.6,0.96%,- - -,1.52,0.46,1.80%,2.75%,0.20%,, *** הלמן-אלדובי השתלמות כללי,132,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-8.6,73.4,- - -,- - -,1.37,0.25,1.44%,3.19%,0.30%,לא פעיל, *** דש קפיטל-פיצויים,138,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-0.2,78.9,0.54%,- - -,1.23,-0.53,0.24%,1.74%,-0.09%,,פסגות שיא פיצויים כללי,150,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,-8.7,798.9,0.65%,- - -,1.52,-0.35,-0.84%,2.48%,0.46%,,כלל ברזל,152,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.7%,16.8,959.8,- - -,- - -,1.35,1.02,1.32%,2.87%,0.25%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.6%,566.1,"355,586.1",0.59%,0.45%,,,0.90%,2.43%,0.14%
