TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 07/2015,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.4%,-53.0,"12,397.0",0.70%,0.61%,1.10,0.50,1.68%,4.46%,1.32%,," *** הראל אג""ח עד 25% מניות ",101,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-37.0,"5,483.5",0.70%,0.61%,1.08,0.35,1.08%,4.08%,1.41%,, *** מיטב דש גמל לבני  50-60,103,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-20.2,"29,311.3",- - -,- - -,1.25,1.42,1.32%,4.81%,1.61%,לא פעיל, *** פסגות גדיש כללי,106,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,-6.2,474.7,0.58%,0.00%,0.90,-0.95,0.24%,3.33%,0.97%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-3.6,725.2,- - -,- - -,0.98,-0.33,0.12%,3.45%,1.51%,לא פעיל, *** ** הגומל מסלול כללי,115,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-1.7,"1,317.7",0.58%,0.04%,0.75,-0.69,-0.48%,1.14%,1.00%,," *** כלל תמר אג""ח ",117,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.7%,-0.3,135.2,0.51%,- - -,0.73,-0.79,-0.24%,3.03%,1.24%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-14.1,711.0,0.73%,0.32%,1.06,0.32,0.60%,4.10%,1.45%,,מנורה מבטחים יותר מסלול ד,119,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,0.1,74.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,-22.3,"1,888.1",0.54%,0.08%,0.58,-0.77,-0.24%,1.20%,0.80%,, *** כלל תמר מדד,124,86.6%,901.8,"384,131.2",0.59%,0.45%,,,0.84%,3.70%,1.32%
