TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 09/2012,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",73.5%,-65.7,"11,667.9",0.70%,0.61%,0.37,0.15,0.36%,8.49%,2.16%,," *** הראל אג""ח עד 25% מניות ",101,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.2%,-22.1,"2,336.9",- - -,- - -,0.36,-0.10,0.48%,6.37%,1.50%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-38.8,"3,652.2",0.70%,0.61%,0.49,0.55,1.44%,6.19%,1.89%,, *** מיטב דש גמל לבני  50-60,103,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-156.4,"21,308.4",- - -,- - -,0.44,0.66,0.96%,7.83%,1.93%,לא פעיל, *** פסגות גדיש כללי,106,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,-3.4,472.9,0.58%,0.00%,0.50,0.10,1.80%,6.01%,1.97%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,0.1,30.9,- - -,- - -,-0.02,-0.25,-4.20%,12.57%,5.32%,לא פעיל, *** להיט מניות,109,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.7%,-7.5,717.6,- - -,- - -,0.36,0.15,0.60%,7.10%,2.29%,לא פעיל, *** מיטב מירון,111,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-3.7,716.9,- - -,- - -,0.52,0.10,0.12%,7.12%,1.88%,לא פעיל, *** ** הגומל מסלול כללי,115,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,25.4,"1,241.6",0.58%,0.04%,1.21,0.41,0.36%,6.33%,1.09%,," *** כלל תמר אג""ח ",117,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,0.0,138.1,0.51%,- - -,0.28,0.09,1.32%,4.86%,2.74%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.2%,-1.4,626.7,0.73%,0.32%,0.36,0.10,-0.72%,8.32%,2.16%,,מנורה מבטחים יותר מסלול ד,119,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,0.0,71.0,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.9%,82.7,"1,898.5",0.54%,0.08%,1.20,0.50,0.72%,5.84%,1.18%,, *** כלל תמר מדד,124,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.8%,0.1,21.9,- - -,- - -,0.30,-0.04,-1.32%,7.43%,-1.36%,לא פעיל," *** כלל תמר מט""ח",126,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,0.3,100.1,0.61%,0.05%,-0.15,-0.40,-1.44%,3.98%,5.59%,, *** כלל תמר מניות,127,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.0%,3.8,457.3,0.54%,0.03%,0.97,-0.33,0.12%,1.95%,0.20%,, *** כלל תמר שקלי טווח קצר,128,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-0.6,122.8,0.68%,- - -,0.40,-0.23,-0.72%,5.99%,1.50%,,** שובל,130,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.2%,-0.8,532.6,0.96%,- - -,0.30,-0.28,-0.12%,7.95%,1.69%,, *** הלמן-אלדובי השתלמות כללי,132,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,-3.1,169.3,- - -,- - -,0.40,0.21,0.84%,6.84%,1.70%,לא פעיל, *** דש קפיטל-פיצויים,138,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,-2.0,120.6,- - -,- - -,0.05,-0.44,-0.24%,4.08%,2.44%,לא פעיל, *** תגמולים,143,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.9%,-3.0,155.6,- - -,- - -,0.06,-0.43,-0.36%,4.37%,2.49%,לא פעיל, *** הלמן-אלדובי השתלמות,145,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.4%,-3.2,73.2,0.54%,- - -,0.07,-0.88,-2.52%,7.48%,1.72%,,פסגות שיא פיצויים כללי,150,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,0.8,907.7,0.65%,- - -,1.22,0.43,0.24%,6.63%,0.96%,,כלל ברזל,152,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.2%,-3.4,759.3,- - -,- - -,0.33,0.03,0.24%,8.82%,2.36%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.9%,9.1,"1,468.5",0.82%,- - -,0.34,0.02,0.24%,8.52%,2.18%,,הראל השתלמות כללי,154,85.9%,91.8,"309,701.5",0.59%,0.45%,,,0.32%,6.75%,1.84%
