TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2000,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-49.7,"10,391.3",0.70%,0.61%,- - -,- - -,- - -,1.73%,-0.90%,," *** הראל אג""ח עד 25% מניות ",101,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.2,"1,108.1",- - -,- - -,- - -,- - -,- - -,1.37%,-1.19%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.6,"3,696.0",0.70%,0.61%,- - -,- - -,- - -,1.77%,-0.87%,, *** מיטב דש גמל לבני  50-60,103,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-20.1,"2,634.8",- - -,- - -,- - -,- - -,- - -,1.68%,-1.13%,לא פעיל,פסגות צור,104,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.5,175.3,- - -,- - -,- - -,- - -,- - -,1.15%,-1.23%,לא פעיל,ישיר המלאכה,105,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-27.6,"15,458.9",- - -,- - -,- - -,- - -,- - -,1.37%,-1.30%,לא פעיל, *** פסגות גדיש כללי,106,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.4,590.3,0.58%,0.00%,- - -,- - -,- - -,1.20%,-1.01%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,221.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,4.2,- - -,- - -,- - -,- - -,- - -,3.57%,-2.80%,לא פעיל, *** להיט מניות,109,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,49.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** ויתקין,110,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.8,"1,065.8",- - -,- - -,- - -,- - -,- - -,1.17%,-1.28%,לא פעיל, *** מיטב מירון,111,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,148.0,- - -,- - -,- - -,- - -,- - -,1.73%,-0.93%,לא פעיל,הראל רימון,112,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.5,"2,416.8",- - -,- - -,- - -,- - -,- - -,1.66%,-0.89%,לא פעיל, *** פסגות קרן אור,113,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,28.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.5,513.1,- - -,- - -,- - -,- - -,- - -,1.57%,-0.62%,לא פעיל, *** ** הגומל מסלול כללי,115,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,3.2,- - -,- - -,- - -,- - -,- - -,2.02%,-0.99%,לא פעיל,** סוכני הבטוח,116,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,5.0,0.58%,0.04%,- - -,- - -,- - -,2.21%,0.16%,," *** כלל תמר אג""ח ",117,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,6.2,0.51%,- - -,- - -,- - -,- - -,1.76%,-1.02%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.3,499.7,0.73%,0.32%,- - -,- - -,- - -,1.24%,-1.13%,,מנורה מבטחים יותר מסלול ד,119,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,46.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,34.7,- - -,- - -,- - -,- - -,- - -,1.50%,-1.07%,לא פעיל,ישיר תוחלת,121,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.6,121.5,- - -,- - -,- - -,- - -,- - -,1.49%,-0.80%,לא פעיל,מנורה גמל פלס,122,,-301.9,"155,908.6",0.59%,0.45%,,,,1.51%,-1.01%
