TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 11/2000,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-19.9,"10,347.6",0.70%,0.61%,- - -,- - -,- - -,2.98%,0.52%,," *** הראל אג""ח עד 25% מניות ",101,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,"1,130.1",- - -,- - -,- - -,- - -,- - -,3.63%,0.40%,לא פעיל, *** אקסלנס גמל פלטינום,102,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.8,"3,735.9",0.70%,0.61%,- - -,- - -,- - -,3.50%,0.33%,, *** מיטב דש גמל לבני  50-60,103,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.8,"2,595.7",- - -,- - -,- - -,- - -,- - -,2.35%,0.25%,לא פעיל,פסגות צור,104,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,167.9,- - -,- - -,- - -,- - -,- - -,1.41%,0.44%,לא פעיל,ישיר המלאכה,105,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,27.6,"15,669.2",- - -,- - -,- - -,- - -,- - -,2.67%,0.34%,לא פעיל, *** פסגות גדיש כללי,106,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.0,570.5,0.58%,0.00%,- - -,- - -,- - -,1.77%,-0.16%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,218.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,5.8,- - -,- - -,- - -,- - -,- - -,2.39%,0.83%,לא פעיל, *** להיט מניות,109,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,48.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** ויתקין,110,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.9,"1,055.0",- - -,- - -,- - -,- - -,- - -,1.62%,0.43%,לא פעיל, *** מיטב מירון,111,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,150.9,- - -,- - -,- - -,- - -,- - -,3.93%,0.21%,לא פעיל,הראל רימון,112,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,"2,447.9",- - -,- - -,- - -,- - -,- - -,3.10%,0.41%,לא פעיל, *** פסגות קרן אור,113,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,28.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,518.6,- - -,- - -,- - -,- - -,- - -,3.48%,0.86%,לא פעיל, *** ** הגומל מסלול כללי,115,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,3.3,- - -,- - -,- - -,- - -,- - -,3.80%,0.52%,לא פעיל,** סוכני הבטוח,116,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,4.4,0.58%,0.04%,- - -,- - -,- - -,6.78%,0.89%,," *** כלל תמר אג""ח ",117,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,5.9,0.51%,- - -,- - -,- - -,- - -,2.51%,0.70%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,512.4,0.73%,0.32%,- - -,- - -,- - -,3.24%,0.44%,,מנורה מבטחים יותר מסלול ד,119,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,47.5,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,32.2,- - -,- - -,- - -,- - -,- - -,1.95%,0.51%,לא פעיל,ישיר תוחלת,121,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.1,116.3,- - -,- - -,- - -,- - -,- - -,4.49%,0.49%,לא פעיל,מנורה גמל פלס,122,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.6,87.1,- - -,- - -,- - -,- - -,- - -,0.32%,0.21%,לא פעיל, *** אקסלנס גמולה,123,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.5,90.3,0.54%,0.08%,- - -,- - -,- - -,5.60%,0.54%,, *** כלל תמר מדד,124,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,29.5,- - -,- - -,- - -,- - -,- - -,- - -,0.56%,לא פעיל, *** אשכולות כללי,125,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,0.4,- - -,- - -,- - -,- - -,- - -,- - -,0.38%,לא פעיל," *** כלל תמר מט""ח",126,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,28.6,0.61%,0.05%,- - -,- - -,- - -,-1.32%,0.57%,, *** כלל תמר מניות,127,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.3,24.0,0.54%,0.03%,- - -,- - -,- - -,1.96%,0.53%,, *** כלל תמר שקלי טווח קצר,128,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,15.1,- - -,- - -,- - -,- - -,- - -,0.10%,-0.84%,לא פעיל, *** ** יבול,129,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,53.9,0.68%,- - -,- - -,- - -,- - -,4.01%,0.53%,,** שובל,130,,317.9,"158,748.0",0.59%,0.45%,,,,2.95%,0.41%
