TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/1999,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-52.5,"10,012.8",0.70%,0.61%,- - -,- - -,- - -,8.22%,1.08%,," *** הראל אג""ח עד 25% מניות ",101,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.4,"1,034.8",- - -,- - -,- - -,- - -,- - -,7.96%,1.48%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-18.0,"3,464.1",0.70%,0.61%,- - -,- - -,- - -,7.13%,1.13%,, *** מיטב דש גמל לבני  50-60,103,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-27.2,"2,564.5",- - -,- - -,- - -,- - -,- - -,8.23%,1.50%,לא פעיל,פסגות צור,104,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.5,172.1,- - -,- - -,- - -,- - -,- - -,7.75%,1.15%,לא פעיל,ישיר המלאכה,105,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-57.8,"14,447.5",- - -,- - -,- - -,- - -,- - -,8.80%,1.47%,לא פעיל, *** פסגות גדיש כללי,106,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.7,579.7,0.58%,0.00%,- - -,- - -,- - -,8.17%,1.90%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,212.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,1.6,- - -,- - -,- - -,- - -,- - -,20.86%,4.58%,לא פעיל, *** להיט מניות,109,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,47.4,- - -,- - -,- - -,- - -,- - -,6.06%,0.70%,לא פעיל,** ויתקין,110,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.3,"1,036.3",- - -,- - -,- - -,- - -,- - -,7.55%,1.06%,לא פעיל, *** מיטב מירון,111,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,138.3,- - -,- - -,- - -,- - -,- - -,7.38%,1.41%,לא פעיל,הראל רימון,112,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.9,"2,237.6",- - -,- - -,- - -,- - -,- - -,8.13%,1.28%,לא פעיל, *** פסגות קרן אור,113,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,27.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.3,516.2,- - -,- - -,- - -,- - -,- - -,6.16%,0.89%,לא פעיל, *** ** הגומל מסלול כללי,115,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,3.2,- - -,- - -,- - -,- - -,- - -,7.73%,1.61%,לא פעיל,** סוכני הבטוח,116,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,7.0,0.58%,0.04%,- - -,- - -,- - -,2.51%,0.30%,," *** כלל תמר אג""ח ",117,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,3.7,0.51%,- - -,- - -,- - -,- - -,10.49%,1.91%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.9,461.0,0.73%,0.32%,- - -,- - -,- - -,7.83%,1.17%,,מנורה מבטחים יותר מסלול ד,119,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,43.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,33.2,- - -,- - -,- - -,- - -,- - -,7.98%,1.00%,לא פעיל,ישיר תוחלת,121,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.6,120.1,- - -,- - -,- - -,- - -,- - -,6.06%,0.81%,לא פעיל,מנורה גמל פלס,122,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,73.6,- - -,- - -,- - -,- - -,- - -,13.88%,2.98%,לא פעיל, *** אקסלנס גמולה,123,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,82.8,0.54%,0.08%,- - -,- - -,- - -,2.09%,-0.75%,, *** כלל תמר מדד,124,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,11.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל, *** אשכולות כללי,125,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,8.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל," *** כלל תמר מט""ח",126,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.6,8.7,0.61%,0.05%,- - -,- - -,- - -,11.28%,2.97%,, *** כלל תמר מניות,127,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,10.5,0.54%,0.03%,- - -,- - -,- - -,6.75%,2.49%,, *** כלל תמר שקלי טווח קצר,128,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,6.1,- - -,- - -,- - -,- - -,- - -,9.02%,1.34%,לא פעיל, *** ** יבול,129,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,37.1,0.68%,- - -,- - -,- - -,- - -,4.81%,0.20%,,** שובל,130,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.7,207.2,0.96%,- - -,- - -,- - -,- - -,7.73%,1.57%,, *** הלמן-אלדובי השתלמות כללי,132,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,135.0,- - -,- - -,- - -,- - -,- - -,6.69%,0.79%,לא פעיל,** ישיר מניפה,133,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,7.3,- - -,- - -,- - -,- - -,- - -,8.05%,1.77%,לא פעיל, *** דש קפיטל גמל זהב,135,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,1.5,- - -,- - -,- - -,- - -,- - -,9.33%,2.10%,לא פעיל, *** דש קפיטל גמל,136,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,23.2,- - -,- - -,- - -,- - -,- - -,8.04%,1.77%,לא פעיל, *** דש קפיטל השתלמות,137,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,9.0,- - -,- - -,- - -,- - -,- - -,8.02%,1.77%,לא פעיל, *** דש קפיטל-פיצויים,138,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,28.1,- - -,- - -,- - -,- - -,- - -,8.30%,1.47%,לא פעיל, *** ** כלל דגש,139,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,22.6,- - -,- - -,- - -,- - -,- - -,6.06%,0.83%,לא פעיל,מבטחים-פיצויים,140,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,10.5,- - -,- - -,- - -,- - -,- - -,22.24%,4.96%,לא פעיל,הלמן-אלדובי ברק,142,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,63.7,- - -,- - -,- - -,- - -,- - -,12.61%,2.76%,לא פעיל, *** תגמולים,143,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,21.8,- - -,- - -,- - -,- - -,- - -,12.26%,2.56%,לא פעיל,הלמן-אלדובי לפיצויים,144,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.8,59.0,- - -,- - -,- - -,- - -,- - -,13.26%,2.90%,לא פעיל, *** הלמן-אלדובי השתלמות,145,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.4,194.6,- - -,- - -,- - -,- - -,- - -,3.01%,-0.25%,לא פעיל, *** חריש,146,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,36.5,- - -,- - -,- - -,- - -,- - -,3.00%,-0.24%,לא פעיל, *** ערד,147,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,4.1,- - -,- - -,- - -,- - -,- - -,7.90%,1.08%,לא פעיל,פסגות חרמון,148,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,5.4,0.54%,- - -,- - -,- - -,- - -,8.05%,1.40%,,פסגות שיא פיצויים כללי,150,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,8.8,- - -,- - -,- - -,- - -,- - -,8.14%,1.52%,לא פעיל,פסגות תבור,151,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,5.0,0.65%,- - -,- - -,- - -,- - -,3.43%,-0.35%,,כלל ברזל,152,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,1.0,- - -,- - -,- - -,- - -,- - -,12.20%,4.96%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,22.2,0.82%,- - -,- - -,- - -,- - -,8.28%,1.76%,,הראל השתלמות כללי,154,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,1.5,0.71%,- - -,- - -,- - -,- - -,8.75%,1.34%,,"הראל קמ""פ מסלול כללי ",155,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.9,270.7,- - -,- - -,- - -,- - -,- - -,4.28%,0.18%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,4.0,218.7,- - -,- - -,- - -,- - -,- - -,4.94%,0.24%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.0,48.6,- - -,- - -,- - -,- - -,- - -,5.06%,0.23%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,78.2,- - -,- - -,- - -,- - -,- - -,5.18%,0.44%,לא פעיל, *** ** שדות מסלול כללי,160,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,6.5,428.6,- - -,- - -,- - -,- - -,- - -,5.05%,0.49%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,54.8,- - -,- - -,- - -,- - -,- - -,7.67%,1.57%,לא פעיל, *** אקסלנס טפחות מרכזית,173,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,1.5,- - -,- - -,- - -,- - -,- - -,6.86%,1.04%,לא פעיל,מניב שיאים,174,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,1.0,- - -,- - -,- - -,- - -,- - -,3.91%,-1.63%,לא פעיל,מניב גמל,175,,-478.8,"144,400.1",0.59%,0.45%,,,,7.42%,1.17%
