TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 08/2000,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.5,"10,687.5",0.70%,0.61%,- - -,- - -,- - -,5.47%,1.57%,," *** הראל אג""ח עד 25% מניות ",101,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,"1,162.0",- - -,- - -,- - -,- - -,- - -,6.43%,2.21%,לא פעיל, *** אקסלנס גמל פלטינום,102,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.3,"3,839.3",0.70%,0.61%,- - -,- - -,- - -,6.07%,1.60%,, *** מיטב דש גמל לבני  50-60,103,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.5,"2,716.1",- - -,- - -,- - -,- - -,- - -,6.11%,1.73%,לא פעיל,פסגות צור,104,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.4,180.5,- - -,- - -,- - -,- - -,- - -,6.50%,2.18%,לא פעיל,ישיר המלאכה,105,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,22.8,"16,162.2",- - -,- - -,- - -,- - -,- - -,6.03%,1.83%,לא פעיל, *** פסגות גדיש כללי,106,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.2,599.1,0.58%,0.00%,- - -,- - -,- - -,5.18%,1.31%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.2,225.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,5.0,- - -,- - -,- - -,- - -,- - -,12.23%,5.13%,לא פעיל, *** להיט מניות,109,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,50.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** ויתקין,110,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.5,"1,113.6",- - -,- - -,- - -,- - -,- - -,6.68%,2.36%,לא פעיל, *** מיטב מירון,111,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,152.7,- - -,- - -,- - -,- - -,- - -,5.09%,1.78%,לא פעיל,הראל רימון,112,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.6,"2,516.8",- - -,- - -,- - -,- - -,- - -,5.86%,1.61%,לא פעיל, *** פסגות קרן אור,113,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,29.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,532.0,- - -,- - -,- - -,- - -,- - -,5.95%,1.87%,לא פעיל, *** ** הגומל מסלול כללי,115,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,3.4,- - -,- - -,- - -,- - -,- - -,6.97%,1.63%,לא פעיל,** סוכני הבטוח,116,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,4.4,0.58%,0.04%,- - -,- - -,- - -,4.76%,0.47%,," *** כלל תמר אג""ח ",117,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,6.3,0.51%,- - -,- - -,- - -,- - -,4.60%,1.10%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.1,523.6,0.73%,0.32%,- - -,- - -,- - -,5.83%,1.68%,,מנורה מבטחים יותר מסלול ד,119,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,49.5,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,34.6,- - -,- - -,- - -,- - -,- - -,6.86%,2.08%,לא פעיל,ישיר תוחלת,121,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.3,125.2,- - -,- - -,- - -,- - -,- - -,6.04%,1.56%,לא פעיל,מנורה גמל פלס,122,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.5,90.4,- - -,- - -,- - -,- - -,- - -,5.42%,2.84%,לא פעיל, *** אקסלנס גמולה,123,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,89.3,0.54%,0.08%,- - -,- - -,- - -,3.51%,-0.07%,, *** כלל תמר מדד,124,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.6,30.0,- - -,- - -,- - -,- - -,- - -,- - -,0.88%,לא פעיל, *** אשכולות כללי,125,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,0.5,- - -,- - -,- - -,- - -,- - -,- - -,0.59%,לא פעיל," *** כלל תמר מט""ח",126,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,27.1,0.61%,0.05%,- - -,- - -,- - -,5.61%,3.29%,, *** כלל תמר מניות,127,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,19.3,0.54%,0.03%,- - -,- - -,- - -,5.55%,2.30%,, *** כלל תמר שקלי טווח קצר,128,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,16.0,- - -,- - -,- - -,- - -,- - -,5.49%,1.78%,לא פעיל, *** ** יבול,129,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,52.0,0.68%,- - -,- - -,- - -,- - -,4.80%,0.85%,,** שובל,130,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.5,306.1,0.96%,- - -,- - -,- - -,- - -,5.73%,1.86%,, *** הלמן-אלדובי השתלמות כללי,132,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,156.3,- - -,- - -,- - -,- - -,- - -,6.07%,1.66%,לא פעיל,** ישיר מניפה,133,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,12.9,- - -,- - -,- - -,- - -,- - -,8.34%,0.55%,לא פעיל, *** דש קפיטל גמל זהב,135,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,5.6,- - -,- - -,- - -,- - -,- - -,9.76%,0.50%,לא פעיל, *** דש קפיטל גמל,136,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.3,52.4,- - -,- - -,- - -,- - -,- - -,8.38%,0.50%,לא פעיל, *** דש קפיטל השתלמות,137,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,11.1,- - -,- - -,- - -,- - -,- - -,8.57%,0.59%,לא פעיל, *** דש קפיטל-פיצויים,138,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,32.6,- - -,- - -,- - -,- - -,- - -,7.52%,2.17%,לא פעיל, *** ** כלל דגש,139,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.1,22.3,- - -,- - -,- - -,- - -,- - -,5.33%,1.44%,לא פעיל,מבטחים-פיצויים,140,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,25.4,- - -,- - -,- - -,- - -,- - -,3.00%,2.82%,לא פעיל,הלמן-אלדובי ברק,142,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,5.3,153.3,- - -,- - -,- - -,- - -,- - -,4.16%,1.89%,לא פעיל, *** תגמולים,143,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,34.3,- - -,- - -,- - -,- - -,- - -,4.40%,1.99%,לא פעיל,הלמן-אלדובי לפיצויים,144,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,8.9,166.6,- - -,- - -,- - -,- - -,- - -,4.01%,1.83%,לא פעיל, *** הלמן-אלדובי השתלמות,145,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.1,259.6,- - -,- - -,- - -,- - -,- - -,3.00%,-0.37%,לא פעיל, *** חריש,146,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,52.1,- - -,- - -,- - -,- - -,- - -,3.02%,-0.32%,לא פעיל, *** ערד,147,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,6.3,- - -,- - -,- - -,- - -,- - -,4.27%,1.88%,לא פעיל,פסגות חרמון,148,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,8.2,0.54%,- - -,- - -,- - -,- - -,4.21%,1.58%,,פסגות שיא פיצויים כללי,150,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,13.5,- - -,- - -,- - -,- - -,- - -,4.27%,1.64%,לא פעיל,פסגות תבור,151,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,5.5,0.65%,- - -,- - -,- - -,- - -,4.38%,0.53%,,כלל ברזל,152,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,5.9,- - -,- - -,- - -,- - -,- - -,9.04%,2.24%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.5,43.5,0.82%,- - -,- - -,- - -,- - -,7.70%,2.26%,,הראל השתלמות כללי,154,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,12.8,0.71%,- - -,- - -,- - -,- - -,7.27%,2.51%,,"הראל קמ""פ מסלול כללי ",155,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.3,354.5,- - -,- - -,- - -,- - -,- - -,4.35%,0.69%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,4.8,310.5,- - -,- - -,- - -,- - -,- - -,5.40%,1.12%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.0,68.3,- - -,- - -,- - -,- - -,- - -,4.77%,0.62%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,105.8,- - -,- - -,- - -,- - -,- - -,5.27%,0.96%,לא פעיל, *** ** שדות מסלול כללי,160,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,6.0,583.7,- - -,- - -,- - -,- - -,- - -,4.53%,0.66%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,49.1,- - -,- - -,- - -,- - -,- - -,5.15%,0.85%,לא פעיל, *** אקסלנס טפחות מרכזית,173,,219.6,"162,457.3",0.59%,0.45%,,,,5.71%,1.63%
