TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2000,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-26.0,"10,656.3",0.70%,0.61%,- - -,- - -,- - -,4.73%,0.67%,," *** הראל אג""ח עד 25% מניות ",101,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,"1,141.7",- - -,- - -,- - -,- - -,- - -,4.54%,0.73%,לא פעיל, *** אקסלנס גמל פלטינום,102,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.7,"3,821.9",0.70%,0.61%,- - -,- - -,- - -,5.54%,0.97%,, *** מיטב דש גמל לבני  50-60,103,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.9,"2,706.8",- - -,- - -,- - -,- - -,- - -,5.16%,0.78%,לא פעיל,פסגות צור,104,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,181.0,- - -,- - -,- - -,- - -,- - -,5.10%,0.99%,לא פעיל,ישיר המלאכה,105,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.2,"16,068.6",- - -,- - -,- - -,- - -,- - -,5.46%,1.04%,לא פעיל, *** פסגות גדיש כללי,106,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.8,595.1,0.58%,0.00%,- - -,- - -,- - -,3.29%,0.34%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,227.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,4.8,- - -,- - -,- - -,- - -,- - -,9.14%,1.56%,לא פעיל, *** להיט מניות,109,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,50.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** ויתקין,110,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.4,"1,103.6",- - -,- - -,- - -,- - -,- - -,5.18%,0.99%,לא פעיל, *** מיטב מירון,111,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,150.6,- - -,- - -,- - -,- - -,- - -,3.88%,0.44%,לא פעיל,הראל רימון,112,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.4,"2,502.8",- - -,- - -,- - -,- - -,- - -,5.35%,0.92%,לא פעיל, *** פסגות קרן אור,113,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,28.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,,45.5,"160,862.5",0.59%,0.45%,,,,4.85%,0.84%
